Date;Speed;Density;Bt;Bz
20101201000000;334.1;0.4;2.7;2.4
20101201000100;334.1;0.4;2.8;2.2
20101201000200;335.4;0.5;2.8;2.1
20101201000300;340.3;0.3;2.6;2.1
20101201000400;343.4;0.4;2.5;2.0
20101201000500;340.5;0.6;2.5;1.7
20101201000600;337.6;0.6;2.5;1.6
20101201000700;;;2.6;1.8
20101201000800;343.0;0.5;2.6;1.8
20101201000900;342.4;0.4;2.5;1.4
20101201001000;344.3;0.4;2.4;0.1
20101201001100;338.9;0.4;2.4;0.1
20101201001200;339.1;0.5;2.4;0.6
20101201001300;343.0;0.4;2.4;0.8
20101201001400;340.5;0.5;2.4;1.2
20101201001500;342.0;0.4;2.4;1.3
20101201001600;342.7;0.3;2.5;1.6
20101201001700;342.7;0.3;2.6;1.7
20101201001800;344.0;0.3;2.7;1.7
20101201001900;337.3;0.4;2.6;1.6
20101201002000;337.5;0.5;2.5;1.7
20101201002100;336.6;0.6;2.4;1.7
20101201002200;343.6;0.4;2.4;1.5
20101201002300;343.6;0.3;2.3;1.2
20101201002400;337.3;0.5;2.2;1.1
20101201002500;339.5;0.5;2.2;0.9
20101201002600;340.1;0.4;2.2;0.6
20101201002700;341.2;0.3;2.4;0.8
20101201002800;345.6;0.3;2.3;1.0
20101201002900;343.6;0.4;2.4;1.1
20101201003000;340.3;0.4;2.0;0.6
20101201003100;346.4;0.4;2.0;0.1
20101201003200;339.4;0.5;2.2;0.3
20101201003300;339.4;0.5;2.3;0.2
20101201003400;;;2.3;0.1
20101201003500;354.5;0.2;2.1;0.2
20101201003600;341.2;0.4;2.1;0.1
20101201003700;340.2;0.5;2.1;0.4
20101201003800;343.9;0.4;2.2;1.1
20101201003900;345.6;0.4;2.5;1.4
20101201004000;;;2.6;2.0
20101201004100;346.8;0.4;2.7;2.3
20101201004200;338.8;0.5;2.5;2.2
20101201004300;342.5;0.4;1.9;0.9
20101201004400;332.5;0.5;2.3;-0.6
20101201004500;343.8;0.3;2.3;-0.7
20101201004600;341.0;0.3;2.2;-0.8
20101201004700;342.2;0.4;2.2;-0.3
20101201004800;336.4;0.6;2.3;0.1
20101201004900;336.4;0.6;2.4;1.2
20101201005000;346.6;0.6;2.1;1.2
20101201005100;345.9;0.5;2.4;1.3
20101201005200;349.1;0.4;2.4;1.1
20101201005300;343.2;0.6;2.7;1.0
20101201005400;346.3;0.6;3.0;2.2
20101201005500;338.7;0.6;3.0;2.4
20101201005600;342.8;0.5;3.0;2.4
20101201005700;341.5;0.5;2.9;2.3
20101201005800;343.9;0.5;2.9;2.1
20101201005900;340.3;0.5;2.9;2.1
20101201010000;345.3;0.5;2.4;1.5
20101201010100;341.9;0.4;2.2;1.0
20101201010200;339.9;0.4;2.3;0.8
20101201010300;336.8;0.6;2.4;0.4
20101201010400;339.6;0.5;2.4;-0.0
20101201010500;339.6;0.5;2.7;2.3
20101201010600;340.6;0.3;3.1;2.9
20101201010700;349.9;0.3;3.0;2.8
20101201010800;339.5;0.5;3.0;2.7
20101201010900;342.3;0.4;3.0;2.6
20101201011000;341.0;0.5;2.9;2.7
20101201011100;342.5;0.4;2.8;2.5
20101201011200;341.2;0.5;2.7;2.4
20101201011300;;;2.7;2.1
20101201011400;342.8;0.5;2.4;1.5
20101201011500;340.0;0.7;2.4;1.6
20101201011600;341.5;0.5;2.9;2.2
20101201011700;341.0;0.6;2.9;2.2
20101201011800;344.0;0.5;2.9;2.4
20101201011900;342.4;0.4;2.9;2.5
20101201012000;342.5;0.5;2.8;2.4
20101201012100;342.5;0.5;2.7;2.2
20101201012200;340.8;0.5;2.0;0.4
20101201012300;332.2;0.6;2.1;-0.1
20101201012400;337.4;0.7;2.0;0.0
20101201012500;338.6;0.5;1.8;-0.2
20101201012600;342.6;0.4;1.7;-0.0
20101201012700;333.9;0.6;1.5;-0.1
20101201012800;333.6;0.6;1.5;1.0
20101201012900;343.1;0.5;1.7;1.5
20101201013000;335.2;0.7;1.8;1.0
20101201013100;340.0;0.5;1.6;0.4
20101201013200;340.4;0.4;1.6;0.4
20101201013300;334.6;0.6;1.5;0.4
20101201013400;334.2;0.5;1.5;0.1
20101201013500;337.1;0.5;1.5;0.3
20101201013600;333.1;0.7;1.5;0.4
20101201013700;333.1;0.7;1.5;0.2
20101201013800;335.6;0.5;1.5;0.1
