Date;Speed;Density;Bt;Bz
20100701000000;632.5;1.0;3.9;-0.4
20100701000100;619.9;0.9;4.0;-0.7
20100701000200;615.2;0.6;4.0;-0.9
20100701000300;640.4;0.5;3.9;-0.2
20100701000400;618.1;0.9;3.9;0.7
20100701000500;610.5;0.9;3.9;0.3
20100701000600;;;4.1;-0.6
20100701000700;572.9;0.6;4.1;0.1
20100701000800;623.9;0.9;4.1;-0.0
20100701000900;624.2;0.8;4.1;-0.5
20100701001000;623.4;0.8;4.1;-0.4
20100701001100;633.9;0.3;3.9;-0.7
20100701001200;599.0;0.4;3.9;0.9
20100701001300;599.0;0.4;3.8;1.9
20100701001400;614.9;1.5;3.8;0.9
20100701001500;;;3.9;0.1
20100701001600;615.5;0.8;4.0;-0.5
20100701001700;620.9;0.8;3.9;-0.5
20100701001800;603.8;0.9;3.9;-0.2
20100701001900;;;3.9;0.2
20100701002000;619.4;1.0;3.9;0.3
20100701002100;611.8;1.0;4.1;-0.4
20100701002200;623.2;0.6;4.2;-0.7
20100701002300;;;4.2;-1.1
20100701002400;625.0;0.6;4.3;-1.7
20100701002500;632.1;0.7;4.3;-2.1
20100701002600;641.5;0.6;4.1;-1.3
20100701002700;638.4;0.5;4.1;-0.7
20100701002800;629.1;0.7;4.0;-0.4
20100701002900;629.1;0.7;4.1;1.7
20100701003000;618.5;1.1;4.1;1.5
20100701003100;618.7;1.2;4.0;0.8
20100701003200;625.4;1.2;4.1;2.2
20100701003300;614.7;1.5;4.1;0.2
20100701003400;621.7;0.9;3.9;2.5
20100701003500;620.9;1.5;4.0;2.5
20100701003600;611.6;1.2;3.4;2.1
20100701003700;631.2;1.1;4.0;3.7
20100701003800;;;3.8;3.5
20100701003900;616.8;1.5;3.6;2.4
20100701004000;622.5;1.5;3.8;2.9
20100701004100;;;3.5;3.4
20100701004200;647.2;1.3;3.7;3.5
20100701004300;;;4.1;3.4
20100701004400;648.8;1.4;3.7;2.8
20100701004500;648.8;1.4;4.0;4.0
20100701004600;;;4.0;4.0
20100701004700;601.9;0.6;4.0;4.0
20100701004800;;;4.1;3.9
20100701004900;641.6;1.4;4.1;3.2
20100701005000;631.8;1.5;4.0;3.3
20100701005100;647.0;1.5;3.9;1.4
20100701005200;645.7;0.8;3.6;1.1
20100701005300;648.2;0.8;2.3;1.3
20100701005400;614.7;1.6;3.5;2.5
20100701005500;;;3.7;2.7
20100701005600;;;3.6;2.3
20100701005700;;;3.7;2.5
20100701005800;618.7;1.6;3.6;2.4
20100701005900;;;3.8;2.6
20100701010000;632.4;1.8;3.8;2.1
20100701010100;632.4;1.8;3.8;3.6
20100701010200;;;3.6;1.8
20100701010300;605.3;1.5;3.4;1.7
20100701010400;617.4;1.5;3.5;1.1
20100701010500;601.9;1.3;3.6;1.1
20100701010600;594.2;1.2;3.7;0.8
20100701010700;;;3.6;0.5
20100701010800;;;-999.9;-999.9
20100701010900;;;-999.9;-999.9
20100701011000;;;-999.9;-999.9
20100701011100;;;-999.9;-999.9
20100701011200;;;-999.9;-999.9
20100701011300;;;-999.9;-999.9
20100701011400;;;-999.9;-999.9
20100701011500;;;-999.9;-999.9
20100701011600;;;-999.9;-999.9
20100701011700;;;-999.9;-999.9
20100701011800;;;-999.9;-999.9
20100701011900;;;-999.9;-999.9
20100701012000;;;-999.9;-999.9
20100701012100;;;-999.9;-999.9
20100701012200;;;-999.9;-999.9
20100701012300;;;-999.9;-999.9
20100701012400;;;-999.9;-999.9
20100701012500;;;-999.9;-999.9
20100701012600;;;-999.9;-999.9
20100701012700;;;-999.9;-999.9
20100701012800;;;-999.9;-999.9
20100701012900;;;-999.9;-999.9
20100701013000;;;-999.9;-999.9
20100701013100;;;-999.9;-999.9
20100701013200;629.9;0.9;4.0;-1.6
20100701013300;629.9;0.9;4.0;-1.4
20100701013400;635.2;0.7;4.0;-1.6
20100701013500;636.1;0.8;3.9;-1.5
20100701013600;634.4;1.0;4.1;-1.5
20100701013700;648.7;0.7;4.1;-1.9
20100701013800;647.8;0.6;4.0;-1.2
20100701013900;629.0;0.9;4.2;-2.2
20100701014000;646.8;0.8;4.2;-3.1
20100701014100;649.6;0.7;4.3;-3.6
20100701014200;647.0;0.7;4.2;-3.8
20100701014300;649.6;0.8;4.1;-3.9
20100701014400;653.2;0.6;4.1;-3.9
20100701014500;629.5;0.8;4.0;-0.2
20100701014600;637.6;1.1;4.1;-0.6
20100701014700;637.5;1.5;3.9;0.5
20100701014800;637.2;1.0;4.1;-0.5
20100701014900;637.2;1.0;4.1;-0.6
20100701015000;632.8;1.0;4.2;-1.6
20100701015100;635.8;0.9;4.2;-2.8
20100701015200;641.8;0.9;4.2;-2.5
20100701015300;644.9;0.8;4.1;-2.8
20100701015400;643.0;0.9;3.9;-2.5
20100701015500;646.0;0.8;3.9;-2.6
20100701015600;648.3;0.7;3.9;-3.3
20100701015700;638.0;0.7;4.1;-2.6
20100701015800;642.8;0.8;4.0;-0.5
20100701015900;638.8;1.2;4.0;-0.2
20100701020000;646.8;0.8;4.0;-2.4
20100701020100;646.4;0.9;4.0;-2.8
20100701020200;;;3.5;-2.3
20100701020300;633.6;1.0;4.1;-1.9
20100701020400;650.0;0.8;3.8;-2.6
20100701020500;650.0;0.8;3.7;-2.8
20100701020600;641.6;0.8;4.0;-2.3
20100701020700;641.9;0.8;3.9;-1.9
20100701020800;645.2;0.8;4.0;-2.6
20100701020900;649.2;0.7;4.1;-3.3
20100701021000;648.9;0.8;3.9;-2.9
20100701021100;646.8;0.8;4.0;-2.5
20100701021200;650.3;0.8;4.0;-2.6
20100701021300;647.2;0.8;4.0;-2.5
20100701021400;647.6;0.8;4.1;-2.3
20100701021500;646.8;0.7;4.0;-1.9
20100701021600;641.8;0.8;4.0;-1.8
20100701021700;630.3;1.0;3.9;-1.9
20100701021800;632.5;0.9;3.9;-1.4
20100701021900;647.9;0.7;4.1;-1.7
20100701022000;649.4;0.8;4.1;-2.5
20100701022100;649.4;0.8;3.9;-1.8
20100701022200;643.8;0.8;3.7;0.0
20100701022300;656.2;1.1;3.5;-0.7
20100701022400;631.1;1.1;3.4;-1.9
20100701022500;635.3;1.0;2.7;0.8
20100701022600;640.9;1.8;2.5;1.8
20100701022700;643.7;1.8;3.1;1.3
20100701022800;632.0;1.7;3.3;0.6
20100701022900;628.8;1.4;3.2;-0.3
20100701023000;629.7;1.2;3.4;-0.1
20100701023100;635.1;1.4;3.3;-0.0
20100701023200;637.7;1.3;2.4;-0.7
20100701023300;632.7;1.5;1.6;-1.0
20100701023400;638.6;1.4;2.4;-1.8
20100701023500;;;2.8;-2.1
20100701023600;644.2;1.3;2.9;-2.2
20100701023700;644.2;1.3;2.4;-1.0
20100701023800;633.7;1.5;2.5;-0.4
20100701023900;633.4;1.4;2.5;0.7
20100701024000;632.2;1.6;2.6;0.8
20100701024100;634.8;1.7;2.6;0.7
