Date;Speed;Density;Bt;Bz
20100601000000;597.0;0.3;5.3;-4.4
20100601000100;608.8;0.2;4.9;-3.4
20100601000200;608.4;0.3;4.0;-3.4
20100601000300;588.3;0.6;5.0;-1.7
20100601000400;575.6;0.2;5.0;-2.5
20100601000500;586.1;0.2;5.3;-3.8
20100601000600;603.6;0.3;5.3;-3.5
20100601000700;600.7;0.3;5.3;-3.3
20100601000800;587.1;0.3;5.3;-2.5
20100601000900;587.1;0.3;5.3;-1.9
20100601001000;546.7;0.2;5.3;-1.8
20100601001100;584.6;0.4;5.2;-1.3
20100601001200;544.8;0.3;5.2;-0.6
20100601001300;567.7;0.7;5.2;-0.0
20100601001400;564.7;0.8;5.2;0.4
20100601001500;573.0;1.0;5.2;0.8
20100601001600;569.8;1.0;5.2;2.1
20100601001700;577.7;1.5;5.2;2.3
20100601001800;576.9;1.1;5.2;2.2
20100601001900;577.7;1.3;5.2;1.9
20100601002000;572.7;1.0;5.2;0.7
20100601002100;567.2;0.5;5.0;-1.7
20100601002200;590.3;0.4;5.1;-1.4
20100601002300;;;5.1;-1.7
20100601002400;574.0;0.2;5.2;-3.3
20100601002500;574.0;0.2;4.7;-0.8
20100601002600;594.3;1.0;5.2;-4.3
20100601002700;592.8;0.3;5.3;-3.7
20100601002800;568.0;0.2;5.4;-4.0
20100601002900;573.2;0.2;5.4;-2.7
20100601003000;;;5.3;-2.3
20100601003100;583.4;0.4;5.2;-1.3
20100601003200;592.9;0.4;5.3;-1.7
20100601003300;570.7;0.2;5.3;-2.4
20100601003400;571.3;0.2;5.2;-1.6
20100601003500;580.8;0.9;5.3;0.8
20100601003600;583.9;1.1;5.3;2.6
20100601003700;597.3;1.4;5.6;4.1
20100601003800;594.2;1.4;5.5;3.4
20100601003900;585.2;1.1;5.5;1.8
20100601004000;577.0;1.0;5.3;1.3
20100601004100;577.0;1.0;5.5;0.7
20100601004200;574.5;0.8;5.5;-0.7
20100601004300;583.1;0.4;5.5;-1.9
20100601004400;596.5;0.2;5.4;-1.4
