Date;Speed;Density;Bt;Bz
20100201000000;350.4;5.6;5.2;-2.1
20100201000100;351.9;3.8;5.2;-1.9
20100201000200;354.4;4.6;5.2;-1.9
20100201000300;355.6;4.0;5.2;-2.1
20100201000400;354.7;4.1;5.2;-2.0
20100201000500;356.0;3.9;5.2;-2.0
20100201000600;357.4;3.6;5.3;-2.0
20100201000700;355.7;4.2;5.2;-1.9
20100201000800;357.0;4.1;5.0;-1.6
20100201000900;348.4;4.9;5.0;-2.0
20100201001000;349.1;5.0;5.0;-2.1
20100201001100;349.4;5.2;4.9;-2.2
20100201001200;349.9;5.3;5.0;-2.8
20100201001300;351.5;6.9;5.0;-2.2
20100201001400;352.7;4.9;5.1;-1.8
20100201001500;358.8;3.9;5.0;-1.8
20100201001600;352.1;4.5;5.0;-1.8
20100201001700;351.7;4.7;4.9;-1.7
20100201001800;;;4.9;-1.7
20100201001900;350.7;5.2;4.8;-1.8
20100201002000;352.0;5.3;4.8;-1.7
20100201002100;350.5;5.0;4.8;-1.6
20100201002200;349.0;4.8;4.9;-1.3
20100201002300;350.3;4.3;4.9;-1.4
20100201002400;351.2;4.1;4.9;-1.6
20100201002500;353.2;4.6;4.9;-1.9
20100201002600;353.3;4.5;4.9;-2.3
20100201002700;354.5;5.2;4.8;-1.8
20100201002800;349.5;5.7;4.9;-1.6
20100201002900;352.7;4.6;5.0;-1.7
20100201003000;346.6;3.6;4.9;-1.7
20100201003100;348.6;3.6;4.9;-1.5
20100201003200;344.7;4.4;4.8;-1.4
20100201003300;352.8;4.2;4.9;-1.7
20100201003400;353.9;3.9;4.9;-1.6
20100201003500;352.6;4.4;4.8;-2.1
20100201003600;351.1;4.8;4.8;-2.1
20100201003700;353.6;4.8;4.9;-2.2
20100201003800;356.1;4.9;4.9;-2.2
20100201003900;355.2;4.2;4.9;-1.6
20100201004000;357.0;4.0;4.8;-1.7
20100201004100;350.0;4.7;4.7;-1.7
20100201004200;352.2;3.9;4.8;-1.9
20100201004300;353.1;3.8;4.6;-1.7
20100201004400;347.6;5.3;4.6;-1.6
20100201004500;347.9;4.1;4.7;-1.8
20100201004600;347.2;4.2;4.7;-1.8
20100201004700;351.2;4.4;4.7;-1.7
20100201004800;348.1;4.0;4.6;-1.6
20100201004900;353.4;4.9;4.6;-1.7
20100201005000;355.1;5.5;4.6;-1.6
20100201005100;;;4.5;-1.6
20100201005200;347.9;4.5;4.3;-1.2
20100201005300;347.6;4.6;4.3;-1.6
20100201005400;347.3;4.6;4.3;-1.6
20100201005500;345.5;3.9;4.2;-1.3
20100201005600;345.5;3.8;4.3;-0.7
20100201005700;343.1;4.1;4.4;-0.9
20100201005800;345.3;3.0;4.4;-1.0
20100201005900;342.5;3.4;4.4;-1.1
20100201010000;344.9;3.3;4.3;-1.0
20100201010100;344.2;3.5;4.2;-0.9
20100201010200;342.2;3.9;4.2;-0.8
20100201010300;340.3;4.5;4.1;-1.0
20100201010400;340.5;3.6;4.2;-1.1
20100201010500;338.8;4.5;4.2;-1.2
20100201010600;340.9;3.8;4.2;-1.3
20100201010700;342.5;4.8;4.3;-1.4
20100201010800;339.8;4.0;4.3;-1.4
20100201010900;341.6;3.7;4.6;-1.5
20100201011000;343.4;3.5;4.4;-1.3
20100201011100;342.0;3.5;4.4;-1.2
20100201011200;344.6;3.8;4.4;-1.1
20100201011300;345.8;3.7;4.3;-1.2
20100201011400;342.7;3.4;4.2;-1.2
20100201011500;345.5;4.0;4.2;-1.2
20100201011600;342.8;3.4;4.3;-1.2
20100201011700;343.7;3.5;4.3;-1.4
20100201011800;341.4;4.9;4.2;-1.3
20100201011900;343.5;3.1;4.3;-1.2
20100201012000;343.5;3.4;4.4;-1.0
20100201012100;339.4;3.5;4.4;-1.1
20100201012200;344.1;4.0;4.4;-1.3
20100201012300;345.2;3.1;4.3;-1.2
20100201012400;;;4.4;-1.3
20100201012500;339.1;3.1;4.4;-1.3
20100201012600;339.1;3.1;4.5;-1.2
20100201012700;338.7;3.3;4.5;-1.1
20100201012800;338.3;3.0;4.5;-1.0
20100201012900;340.0;2.8;4.5;-1.1
20100201013000;333.6;2.7;4.4;-1.1
20100201013100;339.2;3.0;4.4;-1.1
20100201013200;338.3;2.7;4.4;-0.9
20100201013300;336.4;3.0;4.4;-0.8
20100201013400;337.0;2.7;4.5;-0.9
20100201013500;336.7;3.0;4.5;-1.0
20100201013600;338.0;2.9;4.4;-0.9
20100201013700;340.6;3.7;4.4;-0.9
20100201013800;339.4;3.2;4.2;-0.9
20100201013900;337.6;3.4;4.1;-0.8
20100201014000;339.8;3.3;4.3;-0.6
20100201014100;338.0;3.2;4.1;-0.7
20100201014200;336.3;3.1;4.1;-0.2
20100201014300;336.7;3.8;4.2;-0.4
20100201014400;341.2;2.6;4.1;-0.9
20100201014500;338.0;3.3;4.1;-1.1
20100201014600;338.3;3.3;4.1;-0.9
20100201014700;338.9;2.9;4.1;-0.7
20100201014800;337.7;3.2;4.1;-0.6
20100201014900;338.2;2.8;4.1;-0.1
20100201015000;337.0;3.2;4.1;-0.5
20100201015100;337.5;3.0;4.4;-1.0
20100201015200;339.9;2.7;4.4;-1.0
20100201015300;338.9;2.6;4.6;-1.1
20100201015400;339.5;2.6;4.5;-1.0
20100201015500;336.6;2.8;4.4;-0.8
20100201015600;341.2;2.7;4.4;-0.7
20100201015700;341.2;2.7;4.5;-0.8
20100201015800;;;4.5;-0.9
20100201015900;340.1;2.6;4.4;-1.0
20100201020000;340.4;2.9;4.5;-1.3
20100201020100;343.5;2.6;4.5;-1.5
20100201020200;340.2;3.1;4.5;-1.2
20100201020300;;;4.5;-0.9
20100201020400;;;-999.9;-999.9
20100201020500;;;-999.9;-999.9
20100201020600;;;-999.9;-999.9
20100201020700;;;-999.9;-999.9
20100201020800;;;-999.9;-999.9
20100201020900;;;-999.9;-999.9
20100201021000;;;-999.9;-999.9
20100201021100;;;-999.9;-999.9
20100201021200;;;-999.9;-999.9
20100201021300;;;-999.9;-999.9
20100201021400;;;-999.9;-999.9
20100201021500;;;-999.9;-999.9
20100201021600;;;-999.9;-999.9
20100201021700;;;-999.9;-999.9
20100201021800;;;-999.9;-999.9
20100201021900;;;-999.9;-999.9
20100201022000;;;-999.9;-999.9
20100201022100;;;-999.9;-999.9
20100201022200;;;-999.9;-999.9
20100201022300;;;-999.9;-999.9
20100201022400;;;-999.9;-999.9
20100201022500;;;-999.9;-999.9
20100201022600;;;-999.9;-999.9
20100201022700;;;-999.9;-999.9
20100201022800;;;-999.9;-999.9
20100201022900;;;-999.9;-999.9
20100201023000;;;-999.9;-999.9
20100201023100;;;-999.9;-999.9
20100201023200;;;-999.9;-999.9
20100201023300;;;-999.9;-999.9
20100201023400;;;-999.9;-999.9
20100201023500;;;-999.9;-999.9
20100201023600;;;-999.9;-999.9
20100201023700;;;-999.9;-999.9
20100201023800;;;-999.9;-999.9
20100201023900;;;-999.9;-999.9
20100201024000;;;-999.9;-999.9
20100201024100;;;-999.9;-999.9
20100201024200;;;-999.9;-999.9
20100201024300;;;-999.9;-999.9
20100201024400;;;-999.9;-999.9
20100201024500;;;-999.9;-999.9
20100201024600;;;-999.9;-999.9
20100201024700;;;-999.9;-999.9
20100201024800;;;-999.9;-999.9
20100201024900;;;-999.9;-999.9
20100201025000;;;-999.9;-999.9
20100201025100;;;-999.9;-999.9
20100201025200;;;-999.9;-999.9
20100201025300;;;-999.9;-999.9
20100201025400;;;-999.9;-999.9
20100201025500;;;-999.9;-999.9
20100201025600;;;-999.9;-999.9
20100201025700;;;-999.9;-999.9
20100201025800;;;-999.9;-999.9
20100201025900;;;-999.9;-999.9
20100201030000;;;-999.9;-999.9
20100201030100;;;-999.9;-999.9
20100201030200;;;-999.9;-999.9
