Date;Speed;Density;Bt;Bz
20070201000000;;;-999.9;-999.9
20070201000100;;;-999.9;-999.9
20070201000200;;;-999.9;-999.9
20070201000300;;;-999.9;-999.9
20070201000400;;;-999.9;-999.9
20070201000500;;;-999.9;-999.9
20070201000600;;;-999.9;-999.9
20070201000700;;;-999.9;-999.9
20070201000800;;;-999.9;-999.9
20070201000900;;;-999.9;-999.9
20070201001000;;;4.8;1.9
20070201001100;633.1;1.1;4.9;2.0
20070201001200;626.6;1.1;4.9;1.8
20070201001300;633.9;1.1;4.4;1.5
20070201001400;633.9;1.1;4.3;1.0
20070201001500;627.5;1.1;4.7;-0.8
20070201001600;614.9;1.5;4.6;-0.0
20070201001700;616.2;1.3;4.7;0.2
20070201001800;610.1;1.4;4.7;0.3
20070201001900;;;4.8;-0.4
20070201002000;598.3;1.4;4.7;-0.5
20070201002100;600.6;1.2;4.7;-0.2
20070201002200;;;4.7;1.0
20070201002300;613.6;1.2;4.7;1.0
20070201002400;;;4.6;0.9
20070201002500;615.4;1.0;4.7;0.7
20070201002600;604.5;1.2;4.8;0.1
20070201002700;603.7;1.1;4.8;0.5
20070201002800;607.8;0.9;4.8;1.0
20070201002900;604.2;0.9;4.8;0.6
20070201003000;604.2;0.9;4.8;0.5
20070201003100;604.6;1.0;4.8;0.5
20070201003200;604.9;0.9;4.6;1.3
20070201003300;618.0;0.9;4.6;1.5
20070201003400;604.7;1.0;4.5;2.3
20070201003500;618.9;1.1;4.2;2.6
20070201003600;619.1;0.9;4.3;2.4
20070201003700;;;4.8;1.1
20070201003800;;;-999.9;-999.9
20070201003900;;;-999.9;-999.9
20070201004000;;;-999.9;-999.9
20070201004100;;;-999.9;-999.9
20070201004200;;;-999.9;-999.9
20070201004300;;;-999.9;-999.9
20070201004400;;;-999.9;-999.9
20070201004500;;;-999.9;-999.9
20070201004600;;;-999.9;-999.9
20070201004700;;;-999.9;-999.9
20070201004800;;;-999.9;-999.9
20070201004900;;;-999.9;-999.9
20070201005000;;;-999.9;-999.9
20070201005100;;;-999.9;-999.9
20070201005200;;;-999.9;-999.9
20070201005300;;;-999.9;-999.9
20070201005400;;;-999.9;-999.9
20070201005500;;;-999.9;-999.9
20070201005600;;;-999.9;-999.9
20070201005700;;;-999.9;-999.9
20070201005800;;;-999.9;-999.9
20070201005900;;;-999.9;-999.9
20070201010000;;;-999.9;-999.9
20070201010100;612.4;0.8;3.9;2.3
20070201010200;612.4;0.8;4.0;3.1
20070201010300;620.4;0.9;4.5;2.8
20070201010400;613.1;0.7;4.4;2.5
20070201010500;610.4;0.8;4.3;2.7
20070201010600;610.4;0.8;4.5;2.6
20070201010700;612.2;0.8;4.3;2.9
20070201010800;612.0;0.7;4.4;3.0
20070201010900;613.4;0.8;4.1;2.7
20070201011000;614.5;0.8;4.0;1.8
20070201011100;617.9;0.8;4.1;2.0
20070201011200;609.3;0.9;4.2;1.7
20070201011300;618.1;0.9;4.1;2.3
20070201011400;605.6;0.8;4.2;2.4
20070201011500;609.9;0.7;4.1;2.5
20070201011600;606.5;0.8;4.2;2.3
20070201011700;612.7;0.9;4.1;2.4
20070201011800;612.7;0.9;4.2;2.2
20070201011900;605.6;0.7;4.1;2.2
20070201012000;611.2;0.9;3.8;1.9
20070201012100;612.3;0.8;3.8;1.9
20070201012200;617.6;0.8;3.8;1.9
20070201012300;608.6;0.9;3.9;2.0
20070201012400;615.8;0.9;3.8;1.9
20070201012500;618.4;0.8;3.6;2.0
20070201012600;610.4;1.1;3.6;1.9
20070201012700;626.4;0.8;3.7;2.0
20070201012800;623.5;1.0;3.9;2.0
20070201012900;626.4;0.8;3.9;2.0
20070201013000;;;3.8;2.2
20070201013100;612.4;0.8;3.9;2.4
20070201013200;613.5;0.7;3.8;2.6
20070201013300;625.4;0.8;3.9;2.5
20070201013400;625.4;0.8;4.0;2.4
20070201013500;621.8;0.7;3.8;2.3
20070201013600;619.1;0.8;3.8;2.1
20070201013700;622.4;0.8;3.8;2.2
20070201013800;622.7;0.8;3.9;2.1
20070201013900;624.8;0.7;4.0;2.0
20070201014000;623.0;0.7;3.9;2.0
20070201014100;624.2;0.9;3.7;1.6
20070201014200;624.9;1.0;3.5;2.1
20070201014300;626.1;0.9;3.2;0.8
20070201014400;622.1;0.7;3.6;1.3
20070201014500;623.3;0.9;3.4;1.4
20070201014600;627.5;0.9;3.1;0.9
20070201014700;623.9;1.0;3.2;1.2
20070201014800;620.6;0.9;3.4;2.0
20070201014900;621.9;0.9;3.6;1.8
20070201015000;621.9;0.9;3.6;1.6
20070201015100;623.4;1.0;3.6;1.6
20070201015200;620.7;0.8;3.8;2.0
20070201015300;618.6;0.9;3.6;2.0
20070201015400;615.8;0.9;3.8;2.1
20070201015500;617.5;0.8;3.8;2.2
20070201015600;617.9;1.0;3.7;2.0
20070201015700;616.4;0.7;3.6;1.0
20070201015800;631.4;1.0;3.3;0.4
20070201015900;637.8;1.3;3.3;0.3
20070201020000;624.5;1.0;3.2;1.0
20070201020100;624.8;1.1;3.1;2.2
20070201020200;621.3;0.9;3.1;1.4
20070201020300;;;3.2;1.4
20070201020400;632.6;0.9;3.5;2.4
20070201020500;635.8;1.0;3.5;1.6
20070201020600;635.8;1.0;3.6;1.1
20070201020700;639.9;1.1;3.5;0.9
20070201020800;645.9;1.1;3.4;0.7
20070201020900;658.9;1.0;3.4;0.7
20070201021000;660.6;1.0;3.3;0.3
20070201021100;657.8;1.2;3.4;0.8
20070201021200;653.9;0.9;3.4;1.3
20070201021300;643.4;1.1;3.5;1.1
20070201021400;639.4;1.1;3.6;0.7
20070201021500;636.9;1.3;3.8;-0.1
20070201021600;634.9;1.5;3.6;0.6
20070201021700;644.5;1.3;2.8;-0.8
20070201021800;644.1;1.6;2.6;-1.3
20070201021900;646.5;1.6;2.8;-2.0
20070201022000;655.1;1.5;2.9;-1.9
20070201022100;651.6;1.4;2.8;-1.1
20070201022200;651.6;1.4;2.8;-0.6
20070201022300;634.2;1.3;3.6;0.8
20070201022400;622.9;1.1;3.8;1.4
20070201022500;618.9;0.7;4.0;2.1
20070201022600;619.2;0.9;3.9;1.6
20070201022700;617.3;1.1;4.0;1.4
20070201022800;620.3;0.9;4.0;1.7
20070201022900;613.7;0.9;3.8;1.8
20070201023000;625.1;0.6;3.7;0.8
20070201023100;622.6;1.0;3.9;2.0
20070201023200;621.3;1.0;3.9;1.9
20070201023300;621.5;1.0;3.8;1.7
20070201023400;619.5;1.0;3.8;1.7
20070201023500;626.1;1.1;3.8;1.8
20070201023600;;;3.8;1.5
20070201023700;629.0;0.9;3.8;1.5
20070201023800;629.0;0.9;3.8;1.3
20070201023900;630.0;1.1;3.8;1.6
20070201024000;632.9;0.9;3.8;1.8
20070201024100;632.5;1.0;3.6;1.4
20070201024200;638.0;1.0;3.7;1.6
20070201024300;643.4;1.0;3.8;2.5
20070201024400;642.1;0.7;3.5;2.2
20070201024500;642.5;1.1;3.5;1.9
20070201024600;637.5;1.0;3.7;0.9
20070201024700;647.3;1.2;3.5;0.6
20070201024800;641.5;0.8;3.4;1.0
20070201024900;642.9;1.3;3.3;0.2
20070201025000;642.6;1.2;3.4;0.1
20070201025100;641.9;1.2;3.5;0.1
20070201025200;636.2;1.3;3.5;-0.6
