Date;Speed;Density;Bt;Bz
20070301000000;660.8;2.4;4.3;0.0
20070301000100;653.1;2.5;4.4;-0.2
20070301000200;654.4;2.5;4.1;-0.1
20070301000300;660.1;2.6;4.2;0.5
20070301000400;652.3;2.5;4.3;-1.0
20070301000500;648.2;2.4;4.4;-0.9
20070301000600;647.7;2.4;4.1;-1.7
20070301000700;651.4;2.8;4.2;-1.3
20070301000800;652.8;2.4;4.2;0.2
20070301000900;644.4;2.3;4.4;1.2
20070301001000;646.2;2.3;4.2;1.3
20070301001100;643.1;2.6;4.4;1.4
20070301001200;648.5;2.5;4.2;2.2
20070301001300;655.0;2.5;4.0;2.9
20070301001400;655.0;2.5;4.3;0.9
20070301001500;643.6;2.4;4.2;1.7
20070301001600;642.1;2.6;4.5;1.4
20070301001700;642.5;2.6;4.3;1.6
20070301001800;649.1;2.5;4.4;1.0
20070301001900;646.4;2.4;4.3;0.7
20070301002000;645.7;2.4;4.0;-0.1
20070301002100;;;4.0;0.1
20070301002200;646.9;2.5;4.0;0.9
20070301002300;645.4;2.5;4.0;1.3
20070301002400;645.9;2.4;4.1;1.0
20070301002500;643.3;2.4;4.2;1.2
20070301002600;641.0;2.5;4.2;1.3
20070301002700;646.5;2.3;4.2;1.9
20070301002800;648.0;2.3;4.1;1.6
20070301002900;642.9;2.4;4.1;1.3
20070301003000;642.9;2.4;4.3;0.5
20070301003100;640.3;2.4;4.1;0.6
20070301003200;643.6;2.5;3.8;3.6
20070301003300;625.2;2.0;3.8;3.8
20070301003400;647.1;2.2;4.0;3.8
20070301003500;630.1;2.2;4.0;3.9
20070301003600;633.5;2.1;3.8;3.7
20070301003700;642.7;2.2;3.6;2.7
20070301003800;621.4;2.1;3.9;3.3
20070301003900;619.7;2.2;4.3;3.3
20070301004000;609.5;2.2;4.3;2.3
20070301004100;608.6;1.8;4.3;0.9
20070301004200;608.5;1.9;4.0;0.6
20070301004300;624.8;1.6;3.8;2.2
20070301004400;636.7;2.4;3.6;3.5
20070301004500;634.7;2.3;3.5;3.5
20070301004600;634.7;2.3;3.8;3.7
20070301004700;637.5;2.3;4.1;3.3
20070301004800;622.3;2.0;4.2;2.8
20070301004900;607.9;2.3;3.8;2.3
20070301005000;624.3;1.5;3.9;2.7
20070301005100;620.2;2.5;3.9;2.5
20070301005200;625.6;1.5;3.6;1.6
