Date;Speed;Density;Bt;Bz
20070501000000;542.4;1.1;3.2;-1.1
20070501000100;542.6;1.1;3.2;-1.2
20070501000200;540.0;1.1;3.1;-1.2
20070501000300;542.7;1.1;3.2;-1.3
20070501000400;540.4;1.1;3.2;-1.2
20070501000500;542.3;1.0;3.3;-1.4
20070501000600;542.9;1.1;3.3;-1.4
20070501000700;539.8;1.1;3.3;-1.3
20070501000800;543.4;1.0;3.2;-1.3
20070501000900;540.0;1.0;3.1;-1.3
20070501001000;539.6;1.1;3.1;-1.3
20070501001100;541.6;1.1;3.1;-1.3
20070501001200;542.8;1.0;3.1;-1.2
20070501001300;544.3;1.0;3.2;-1.3
20070501001400;548.0;1.0;3.2;-1.2
20070501001500;548.9;0.9;3.4;-1.3
20070501001600;548.9;0.9;3.3;-1.4
20070501001700;545.7;1.0;3.3;-1.3
20070501001800;550.8;0.9;3.4;-0.7
20070501001900;549.7;0.9;3.5;-1.9
20070501002000;550.0;0.9;3.5;-1.9
20070501002100;548.3;0.8;3.5;-1.9
20070501002200;550.8;0.9;3.6;-1.9
20070501002300;548.4;0.8;3.4;-2.1
20070501002400;549.3;0.8;3.4;-2.0
20070501002500;;;3.4;-2.0
20070501002600;546.6;0.8;3.4;-1.9
20070501002700;548.7;0.8;3.4;-2.0
20070501002800;546.5;0.8;3.4;-2.1
20070501002900;547.4;0.8;3.4;-1.9
20070501003000;545.6;0.8;3.4;-1.8
20070501003100;545.0;0.8;3.4;-1.8
20070501003200;545.0;0.8;3.5;-1.9
20070501003300;544.2;0.8;3.5;-2.0
20070501003400;545.7;0.8;3.5;-2.2
20070501003500;543.7;0.8;3.4;-2.1
20070501003600;545.1;0.8;3.4;-2.2
20070501003700;542.9;0.8;3.5;-2.3
20070501003800;543.4;0.8;3.5;-2.4
20070501003900;543.6;0.8;3.5;-2.5
20070501004000;545.1;0.8;3.5;-2.7
20070501004100;545.5;0.9;3.4;-2.8
20070501004200;544.7;0.9;3.4;-2.6
20070501004300;540.6;0.7;3.4;-2.2
20070501004400;543.6;0.8;3.3;-2.0
20070501004500;543.4;0.8;3.3;-1.9
20070501004600;546.1;0.8;3.3;-2.0
20070501004700;543.5;0.8;3.3;-2.1
20070501004800;543.5;0.8;3.2;-1.7
20070501004900;540.7;0.7;3.1;-1.2
20070501005000;540.6;0.8;3.0;-0.7
20070501005100;543.7;0.8;3.1;-0.9
20070501005200;542.0;0.8;3.0;-0.8
20070501005300;540.7;0.8;3.1;-1.1
20070501005400;543.6;0.7;3.2;-1.6
20070501005500;541.8;0.8;3.2;-1.8
20070501005600;545.9;0.7;3.3;-1.8
20070501005700;541.1;0.8;3.2;-2.0
20070501005800;;;3.1;-1.7
20070501005900;557.3;1.0;3.1;-1.8
20070501010000;545.2;0.9;3.1;-1.9
20070501010100;545.4;0.8;3.1;-1.8
20070501010200;545.3;0.8;3.0;-1.7
20070501010300;546.5;0.8;3.0;-1.7
20070501010400;546.5;0.8;3.0;-1.9
20070501010500;546.6;0.7;3.0;-1.9
20070501010600;544.7;0.8;3.0;-1.9
20070501010700;542.9;0.9;3.0;-1.8
20070501010800;541.7;0.8;3.0;-1.8
20070501010900;542.1;0.8;3.0;-1.8
20070501011000;542.4;0.8;3.0;-1.7
20070501011100;545.0;0.9;3.1;-1.8
20070501011200;541.3;0.8;3.0;-2.0
20070501011300;543.1;0.8;3.0;-1.6
20070501011400;543.6;0.9;2.9;-1.2
20070501011500;543.3;0.8;3.0;-1.5
20070501011600;544.2;0.8;3.1;-1.4
20070501011700;539.9;0.9;2.9;-2.1
20070501011800;539.1;0.8;3.1;-2.5
20070501011900;539.5;0.9;3.2;-2.5
20070501012000;539.5;0.9;3.1;-2.4
20070501012100;540.2;0.8;3.1;-2.3
20070501012200;540.5;0.8;3.1;-2.2
20070501012300;541.8;0.8;3.1;-2.1
20070501012400;540.2;0.8;3.0;-1.9
20070501012500;541.7;0.8;3.1;-2.0
20070501012600;540.2;0.8;3.1;-2.0
20070501012700;538.2;0.8;3.1;-2.0
20070501012800;539.8;0.7;3.1;-2.1
20070501012900;539.6;0.8;3.0;-2.2
20070501013000;537.2;0.9;3.0;-2.0
20070501013100;;;3.0;-1.7
20070501013200;536.1;0.9;2.9;-1.8
20070501013300;539.0;0.8;3.0;-2.0
20070501013400;542.3;0.7;3.1;-2.1
20070501013500;541.4;0.8;3.1;-1.9
20070501013600;541.4;0.8;3.1;-1.9
20070501013700;541.0;0.8;3.0;-2.1
20070501013800;541.6;0.8;3.1;-2.2
20070501013900;538.5;0.8;3.0;-2.1
20070501014000;539.2;0.8;3.1;-1.9
20070501014100;542.5;0.7;3.2;-2.0
20070501014200;543.5;0.8;3.1;-2.0
20070501014300;541.8;0.8;3.0;-1.9
20070501014400;543.6;0.8;2.8;-1.6
20070501014500;542.7;0.8;2.9;-1.4
20070501014600;542.7;0.9;2.8;-1.4
20070501014700;538.8;0.9;2.9;-1.7
20070501014800;539.2;0.9;2.9;-1.6
20070501014900;541.4;0.8;2.8;-1.6
20070501015000;537.2;0.8;2.8;-1.3
20070501015100;538.9;0.8;2.8;-1.3
20070501015200;538.9;0.8;3.0;-1.5
20070501015300;540.6;0.8;3.0;-1.1
20070501015400;543.1;0.7;3.0;-1.4
20070501015500;541.7;0.8;3.0;-1.5
20070501015600;527.2;0.9;2.7;-1.4
20070501015700;535.3;0.9;2.7;-1.1
20070501015800;535.6;0.9;2.7;-1.3
20070501015900;534.8;0.9;2.7;-1.2
20070501020000;534.6;1.0;2.7;-1.1
20070501020100;533.7;1.0;2.8;-1.1
20070501020200;534.7;1.0;2.7;-1.1
20070501020300;536.2;1.0;2.6;-0.9
20070501020400;;;2.7;-1.1
20070501020500;538.8;0.9;2.9;-1.0
20070501020600;535.9;1.0;2.9;-1.0
20070501020700;538.8;0.9;2.9;-0.7
20070501020800;538.8;0.9;3.0;-0.8
20070501020900;536.4;1.0;3.0;-1.1
20070501021000;537.6;0.9;3.0;-1.3
20070501021100;533.8;1.0;3.1;-1.1
20070501021200;534.0;0.9;3.0;-0.9
20070501021300;536.1;1.0;3.1;-1.2
20070501021400;533.0;1.0;3.1;-1.0
20070501021500;531.7;0.9;3.0;-1.2
