Date;Speed;Density;Bt;Bz
20091201000000;271.3;1.1;2.4;-0.8
20091201000100;;;2.4;-0.8
20091201000200;270.8;1.1;2.4;-0.9
20091201000300;270.8;1.1;2.3;-0.9
20091201000400;270.2;1.0;2.4;-1.0
20091201000500;271.0;1.2;2.5;-1.0
20091201000600;270.2;1.3;2.5;-1.1
20091201000700;271.2;1.5;2.5;-1.2
20091201000800;270.7;1.1;2.4;-1.2
20091201000900;270.4;1.4;2.5;-1.3
20091201001000;270.6;1.3;2.5;-1.2
20091201001100;270.7;1.0;2.5;-1.2
20091201001200;271.2;1.4;2.5;-1.2
20091201001300;268.1;1.2;2.5;-1.2
20091201001400;269.8;1.4;2.5;-1.2
20091201001500;271.0;1.3;2.5;-1.2
20091201001600;269.3;1.4;2.5;-1.2
20091201001700;270.0;1.1;2.5;-1.2
20091201001800;269.7;1.2;2.5;-1.3
20091201001900;269.7;1.2;2.5;-1.3
20091201002000;271.8;1.3;2.5;-1.3
20091201002100;268.7;1.1;2.5;-1.2
20091201002200;270.7;1.2;2.6;-1.2
20091201002300;267.2;1.1;2.5;-1.3
20091201002400;270.9;1.2;2.5;-1.2
20091201002500;267.1;1.0;2.5;-1.2
20091201002600;270.4;1.3;2.5;-1.3
20091201002700;270.4;1.1;2.6;-1.4
20091201002800;271.3;1.0;2.6;-1.4
20091201002900;268.8;1.4;2.6;-1.4
20091201003000;270.3;1.3;2.6;-1.4
20091201003100;271.0;1.2;2.6;-1.4
20091201003200;268.6;1.1;2.5;-1.4
20091201003300;270.5;1.3;2.5;-1.3
20091201003400;;;2.5;-1.4
20091201003500;;;2.4;-1.4
20091201003600;270.0;1.2;2.4;-1.4
20091201003700;267.6;1.2;2.3;-1.4
20091201003800;269.2;1.0;2.3;-1.4
20091201003900;265.9;1.0;2.5;-1.3
20091201004000;270.7;1.4;2.5;-1.2
20091201004100;269.5;1.3;2.3;-1.1
20091201004200;270.6;1.3;2.4;-1.1
20091201004300;269.8;1.6;2.3;-1.1
20091201004400;271.0;1.3;2.4;-1.1
20091201004500;268.9;1.4;2.4;-1.1
20091201004600;270.4;1.6;2.4;-1.1
20091201004700;267.8;1.3;2.3;-1.1
20091201004800;269.0;1.3;2.4;-1.1
20091201004900;268.0;1.2;2.4;-1.1
20091201005000;272.0;1.4;2.4;-1.0
20091201005100;272.0;1.4;2.3;-0.9
20091201005200;269.1;1.5;2.4;-0.9
20091201005300;270.6;1.7;2.4;-0.9
20091201005400;271.6;1.3;2.4;-0.9
20091201005500;267.9;1.4;2.4;-0.9
20091201005600;266.5;1.1;2.3;-1.0
20091201005700;269.3;1.2;2.3;-1.0
20091201005800;269.2;1.4;2.4;-0.9
20091201005900;270.9;1.3;2.4;-0.9
20091201010000;270.6;1.3;2.3;-0.9
20091201010100;269.5;1.3;2.3;-0.8
20091201010200;269.9;1.4;2.4;-0.8
20091201010300;270.6;1.7;2.3;-0.8
20091201010400;266.6;1.1;2.3;-0.7
20091201010500;271.6;1.4;2.4;-0.7
20091201010600;269.1;1.2;2.4;-0.7
20091201010700;269.1;1.2;2.5;-0.7
20091201010800;;;2.5;-0.7
20091201010900;270.2;1.2;2.6;-0.7
20091201011000;270.7;1.5;2.5;-0.7
20091201011100;270.1;1.3;2.5;-0.8
20091201011200;268.5;1.3;2.5;-0.8
20091201011300;267.9;1.3;2.5;-0.9
20091201011400;267.1;1.3;2.4;-0.9
20091201011500;268.4;1.4;2.5;-0.9
20091201011600;265.8;1.1;2.5;-0.8
20091201011700;268.1;1.3;2.4;-0.7
20091201011800;268.8;1.4;2.5;-0.7
20091201011900;268.2;1.3;2.4;-0.6
20091201012000;264.2;1.2;2.5;-0.6
20091201012100;268.3;1.4;2.5;-0.6
20091201012200;264.5;1.0;2.5;-0.3
20091201012300;264.5;1.0;2.4;-0.1
