Date;Speed;Density;Bt;Bz
20090801000000;430.5;2.4;5.5;-1.9
20090801000100;;;3.0;-0.5
20090801000200;414.9;2.4;3.1;-0.5
20090801000300;417.6;2.2;3.2;-0.5
20090801000400;418.1;2.2;3.2;-0.4
20090801000500;418.8;2.1;3.2;-0.4
20090801000600;417.9;2.2;3.2;-0.5
20090801000700;419.2;2.1;3.2;-0.5
20090801000800;421.0;2.1;3.3;-0.6
20090801000900;417.4;2.0;3.3;-0.7
20090801001000;415.5;2.2;3.3;-0.7
20090801001100;416.6;2.1;3.2;-0.8
20090801001200;414.8;2.2;3.3;-0.5
20090801001300;415.3;2.1;3.2;-0.7
20090801001400;415.3;2.2;3.2;-0.8
20090801001500;415.3;2.3;3.2;-0.7
20090801001600;417.2;2.2;3.1;-0.9
20090801001700;418.4;2.0;3.1;-0.7
20090801001800;418.5;2.0;3.1;-0.7
20090801001900;412.9;2.3;3.0;-1.0
20090801002000;412.3;2.1;3.1;-0.7
20090801002100;415.5;2.1;3.0;-0.6
20090801002200;415.8;2.0;3.1;-0.6
20090801002300;416.4;2.2;3.0;-0.6
20090801002400;415.8;2.0;3.0;-0.5
20090801002500;413.4;2.3;2.9;-0.4
20090801002600;417.2;2.2;3.0;-0.4
20090801002700;410.1;2.1;3.1;-1.7
20090801002800;408.2;2.0;3.0;-1.5
20090801002900;407.0;2.2;2.9;-1.4
20090801003000;407.0;2.2;3.0;-1.2
20090801003100;;;3.0;-1.3
20090801003200;408.7;2.2;3.0;-1.4
20090801003300;408.5;2.1;3.0;-1.6
20090801003400;409.6;2.2;2.9;-0.9
20090801003500;407.0;2.1;2.8;-0.6
20090801003600;404.7;2.3;2.8;-1.3
20090801003700;406.2;2.0;2.9;-0.8
20090801003800;406.1;2.3;2.9;-0.6
20090801003900;407.0;2.1;2.9;-0.7
20090801004000;408.0;2.0;2.9;-0.6
20090801004100;406.7;2.0;2.9;-0.7
20090801004200;406.0;2.1;2.9;-1.0
20090801004300;406.2;2.1;2.8;-0.8
20090801004400;405.8;1.9;2.8;-0.7
20090801004500;407.8;2.1;2.7;-0.4
20090801004600;407.0;2.1;2.7;-0.3
20090801004700;406.1;2.2;2.7;-0.3
20090801004800;407.7;2.2;2.6;-0.1
20090801004900;407.9;2.3;2.5;-0.1
20090801005000;404.2;2.2;2.3;-0.2
20090801005100;405.1;2.3;2.2;-0.1
20090801005200;404.4;2.1;2.4;-0.1
20090801005300;405.5;2.3;2.1;0.0
20090801005400;398.5;2.2;1.6;-0.0
20090801005500;396.2;2.4;1.6;0.1
20090801005600;393.1;2.4;2.2;0.1
20090801005700;403.1;2.1;2.1;0.1
20090801005800;393.7;2.2;1.9;-0.2
20090801005900;396.0;2.1;1.9;-0.3
20090801010000;396.1;2.1;1.9;-0.3
20090801010100;397.1;2.2;1.8;-0.2
20090801010200;395.2;2.2;1.9;-0.2
20090801010300;393.4;2.1;1.8;-0.3
20090801010400;;;1.9;-0.3
20090801010500;393.5;2.4;1.8;-0.2
20090801010600;394.7;2.1;1.6;-0.3
20090801010700;393.8;2.3;1.7;-0.8
20090801010800;393.5;2.3;1.8;-1.0
20090801010900;392.8;2.6;2.1;-1.1
20090801011000;398.1;2.1;2.0;-1.1
20090801011100;389.4;2.4;2.1;-0.4
20090801011200;388.2;2.4;2.2;-0.0
20090801011300;389.5;2.4;2.2;0.1
20090801011400;382.3;2.5;2.3;0.3
20090801011500;386.6;2.5;2.4;0.2
20090801011600;389.8;2.3;2.4;0.0
20090801011700;388.1;2.4;2.3;-0.2
20090801011800;387.4;2.3;2.2;0.1
20090801011900;386.7;2.3;2.1;0.4
20090801012000;385.7;2.6;2.1;1.0
20090801012100;383.2;2.6;2.1;1.4
20090801012200;385.5;2.6;2.0;0.9
20090801012300;381.6;2.6;2.0;0.7
20090801012400;384.4;2.4;2.1;0.7
20090801012500;387.4;2.2;2.3;0.6
20090801012600;388.6;2.4;2.3;0.6
20090801012700;388.7;2.2;2.3;0.5
20090801012800;388.1;2.5;2.3;0.4
20090801012900;387.6;2.2;2.3;0.4
20090801013000;388.2;2.3;2.3;0.3
20090801013100;387.0;2.4;2.3;0.3
20090801013200;386.6;2.5;2.3;0.2
20090801013300;388.8;2.3;2.2;0.0
20090801013400;387.4;2.4;2.2;-0.1
20090801013500;386.0;2.5;2.3;-0.0
20090801013600;387.8;2.3;2.3;-0.0
20090801013700;;;2.3;-0.0
20090801013800;388.8;2.3;2.3;-0.0
20090801013900;390.0;2.2;2.3;-0.0
20090801014000;389.0;2.3;2.3;0.0
20090801014100;389.1;2.2;2.3;0.0
20090801014200;388.1;2.3;2.3;0.0
20090801014300;389.3;2.2;2.4;0.1
20090801014400;388.5;2.4;2.4;0.1
20090801014500;388.3;2.2;2.3;0.1
20090801014600;385.8;2.6;2.2;0.1
20090801014700;386.2;2.2;2.2;0.0
20090801014800;386.6;2.4;2.2;0.0
20090801014900;388.4;2.2;2.2;0.2
20090801015000;387.5;2.3;2.2;0.3
20090801015100;386.7;2.4;2.2;0.3
20090801015200;386.1;2.3;2.2;0.3
20090801015300;386.6;2.4;2.2;0.3
20090801015400;386.0;2.1;2.3;0.3
20090801015500;387.7;2.3;2.3;0.3
20090801015600;386.0;2.2;2.3;0.3
20090801015700;383.7;2.7;2.2;0.2
20090801015800;386.9;2.2;2.3;0.3
20090801015900;386.3;2.4;2.3;0.5
20090801020000;386.3;2.1;2.4;0.8
20090801020100;386.3;2.4;2.4;0.9
20090801020200;387.5;2.2;2.4;1.0
20090801020300;386.8;2.3;2.4;0.9
20090801020400;384.9;2.2;2.3;0.8
20090801020500;384.9;2.3;2.4;0.6
20090801020600;386.6;2.2;2.5;0.5
20090801020700;388.3;2.1;2.4;0.4
20090801020800;387.3;2.3;2.4;0.4
20090801020900;388.0;2.0;2.4;0.4
20090801021000;;;2.5;0.5
20090801021100;386.5;2.2;2.5;0.5
20090801021200;386.5;2.2;2.5;0.5
20090801021300;389.4;2.2;2.6;0.5
20090801021400;391.4;2.2;2.7;0.4
20090801021500;391.4;2.3;2.7;0.4
20090801021600;390.8;2.1;2.7;0.3
20090801021700;391.9;2.3;2.7;0.4
20090801021800;392.2;2.2;2.7;0.5
20090801021900;389.8;2.3;2.8;0.4
20090801022000;391.3;2.1;2.9;0.5
20090801022100;390.1;2.3;2.9;0.5
20090801022200;390.0;2.3;2.8;0.5
20090801022300;389.8;2.2;2.8;0.5
20090801022400;388.6;2.4;2.8;0.5
20090801022500;389.4;2.2;2.8;0.5
20090801022600;389.3;2.4;2.8;0.5
20090801022700;389.6;2.2;2.9;0.5
20090801022800;390.0;2.4;2.9;0.5
20090801022900;391.4;2.2;2.9;0.6
20090801023000;390.7;2.4;2.9;0.6
20090801023100;390.5;2.3;2.9;0.5
20090801023200;390.5;2.4;2.8;0.5
20090801023300;391.5;2.2;2.8;0.5
20090801023400;390.2;2.4;2.8;0.3
20090801023500;389.8;2.3;2.8;0.3
20090801023600;389.8;2.5;2.8;0.5
20090801023700;390.1;2.3;2.8;0.6
20090801023800;390.8;2.4;2.8;0.5
20090801023900;391.4;2.5;2.6;0.1
20090801024000;391.0;2.3;2.5;-0.1
20090801024100;390.3;2.6;2.6;0.0
20090801024200;390.8;2.4;2.6;0.1
20090801024300;;;2.6;0.0
20090801024400;391.6;2.5;2.7;0.4
20090801024500;392.1;2.4;2.8;0.5
20090801024600;389.4;2.6;2.7;0.2
20090801024700;390.3;2.2;2.7;0.3
20090801024800;389.2;2.5;2.7;0.4
20090801024900;389.3;2.2;2.7;0.5
20090801025000;390.0;2.5;2.8;0.5
20090801025100;391.0;2.3;2.8;0.5
20090801025200;388.1;2.4;2.9;0.5
20090801025300;389.9;2.2;2.8;0.3
20090801025400;390.2;2.3;2.8;0.2
20090801025500;390.4;2.5;2.8;0.2
20090801025600;390.3;2.2;2.9;-0.0
20090801025700;388.8;2.4;2.9;0.1
20090801025800;388.7;2.2;2.9;0.0
20090801025900;388.3;2.3;2.8;-0.0
20090801030000;388.9;2.2;2.8;-0.0
20090801030100;389.5;2.4;2.8;0.1
20090801030200;388.1;2.2;2.8;-0.1
20090801030300;388.4;2.4;2.9;-0.0
20090801030400;390.0;2.3;2.8;-0.2
20090801030500;388.4;2.8;2.8;-0.3
20090801030600;391.0;2.4;2.8;-0.3
20090801030700;391.1;2.5;2.8;-0.3
20090801030800;390.8;2.3;2.8;-0.4
20090801030900;390.2;2.4;2.8;-0.6
20090801031000;390.6;2.5;2.8;-0.2
20090801031100;391.0;2.5;3.0;0.2
20090801031200;393.6;2.6;3.0;0.4
20090801031300;393.7;2.3;3.0;0.4
20090801031400;393.4;2.6;3.0;0.3
20090801031500;393.9;2.5;3.0;1.0
20090801031600;;;3.1;0.7
20090801031700;394.0;2.7;3.1;-0.8
20090801031800;395.1;2.4;3.1;-0.4
20090801031900;391.7;2.3;3.3;-0.7
20090801032000;393.9;2.0;3.4;-0.7
20090801032100;390.6;2.4;3.3;-0.9
20090801032200;390.2;2.2;3.4;-1.0
20090801032300;391.8;2.4;3.3;-1.0
20090801032400;389.3;2.3;3.2;-1.0
20090801032500;389.3;2.4;3.3;-0.9
20090801032600;389.8;2.4;3.3;-0.9
20090801032700;390.4;2.4;3.3;-1.1
20090801032800;389.5;2.4;3.3;-1.5
20090801032900;388.3;2.4;3.2;-1.6
20090801033000;389.6;2.7;3.2;-1.6
20090801033100;388.2;2.4;3.1;-1.6
20090801033200;388.8;2.6;3.1;-1.7
20090801033300;388.9;2.4;3.2;-1.6
20090801033400;387.1;2.5;3.1;-1.7
20090801033500;386.8;2.5;3.1;-1.8
20090801033600;387.3;2.6;3.2;-1.9
20090801033700;387.9;2.4;3.0;-1.3
20090801033800;398.9;2.3;3.3;-0.2
20090801033900;400.4;2.0;3.4;-0.3
20090801034000;397.1;2.2;3.4;-0.3
20090801034100;399.5;1.9;3.3;-0.4
20090801034200;400.8;2.2;3.1;0.3
20090801034300;402.0;2.6;3.3;0.9
20090801034400;401.0;2.2;3.1;0.7
20090801034500;401.9;2.3;3.1;0.7
20090801034600;400.4;2.3;3.0;0.4
20090801034700;399.0;2.4;2.4;1.1
20090801034800;396.7;2.5;2.3;1.3
20090801034900;;;2.6;1.4
20090801035000;397.5;2.5;2.7;1.4
20090801035100;399.5;2.4;2.7;1.4
20090801035200;400.6;2.7;2.9;1.2
