Date;Speed;Density;Bt;Bz
20091101000000;;;4.8;-0.0
20091101000100;325.7;0.4;4.8;0.1
20091101000200;335.4;0.1;4.8;0.1
20091101000300;323.0;0.2;4.8;0.5
20091101000400;322.6;0.2;4.8;0.5
20091101000500;327.8;0.2;4.8;-0.3
20091101000600;326.1;0.3;4.8;0.1
20091101000700;327.7;0.2;4.9;-0.4
20091101000800;;;4.8;-0.1
20091101000900;333.3;0.2;4.9;0.3
20091101001000;323.9;0.2;4.8;0.6
20091101001100;337.8;0.1;4.7;0.8
20091101001200;332.4;0.2;4.7;0.6
20091101001300;320.3;0.3;4.7;0.9
20091101001400;317.0;0.1;4.8;0.8
20091101001500;314.2;0.2;4.8;0.4
20091101001600;323.0;0.3;4.8;0.7
20091101001700;323.0;0.3;4.7;0.8
20091101001800;329.2;0.4;4.8;0.7
20091101001900;328.0;0.2;4.9;0.8
20091101002000;332.5;0.1;4.9;0.8
20091101002100;325.0;0.3;5.0;0.9
20091101002200;326.1;0.3;4.9;1.1
20091101002300;333.5;0.2;4.9;1.1
20091101002400;325.6;0.2;4.9;1.0
20091101002500;328.9;0.1;4.9;1.1
20091101002600;320.2;0.2;5.0;1.0
20091101002700;331.8;0.2;4.9;1.4
20091101002800;339.8;0.1;5.0;1.3
20091101002900;322.5;0.4;4.8;1.6
20091101003000;329.5;0.3;4.8;1.3
20091101003100;359.8;0.0;4.7;1.7
20091101003200;353.8;0.1;4.8;2.1
20091101003300;353.8;0.1;4.8;2.0
20091101003400;336.1;0.3;4.8;2.4
20091101003500;333.8;0.5;4.8;2.2
20091101003600;329.9;0.2;4.7;2.2
20091101003700;328.4;0.5;4.7;1.8
20091101003800;327.9;0.1;4.8;2.3
20091101003900;334.9;0.3;4.8;2.2
20091101004000;314.8;0.5;4.9;1.9
20091101004100;;;5.0;1.3
20091101004200;323.2;0.3;4.8;2.2
20091101004300;332.2;0.5;5.0;2.6
20091101004400;325.2;0.4;5.0;2.5
20091101004500;323.6;0.3;5.0;2.0
20091101004600;315.8;0.3;5.0;1.0
20091101004700;321.9;0.5;5.0;0.7
20091101004800;321.2;0.2;4.9;0.8
20091101004900;321.2;0.2;4.8;3.0
20091101005000;336.5;0.6;4.9;3.4
20091101005100;336.1;0.4;4.8;3.1
20091101005200;328.3;0.9;4.8;2.9
20091101005300;323.6;0.7;5.0;3.1
20091101005400;312.2;0.4;4.9;3.0
20091101005500;320.4;0.5;4.9;2.8
20091101005600;327.6;0.5;4.9;2.8
20091101005700;321.4;0.3;4.9;2.8
20091101005800;331.1;0.2;4.9;2.6
20091101005900;323.5;0.9;4.8;2.5
20091101010000;332.6;0.2;4.9;2.4
20091101010100;324.8;0.4;4.9;2.7
20091101010200;324.2;0.8;4.9;2.6
20091101010300;323.5;0.7;4.9;2.2
20091101010400;327.0;0.3;4.9;2.2
20091101010500;327.0;0.3;4.8;2.4
20091101010600;327.3;0.4;4.8;2.4
20091101010700;329.3;0.4;4.9;2.0
20091101010800;314.5;0.4;4.9;2.2
20091101010900;327.6;0.3;4.9;2.4
20091101011000;321.3;0.4;4.9;2.5
