Date;Speed;Density;Bt;Bz
20090401000000;364.9;0.9;3.9;1.5
20090401000100;364.7;1.1;3.8;1.5
20090401000200;361.5;0.8;3.9;1.4
20090401000300;366.0;0.9;3.8;1.6
20090401000400;368.5;0.7;3.8;1.3
20090401000500;368.6;0.8;3.8;1.3
20090401000600;359.7;1.1;3.8;1.5
20090401000700;364.7;0.9;3.8;1.3
20090401000800;364.9;0.9;3.9;1.2
20090401000900;365.1;0.9;3.9;1.1
20090401001000;362.2;1.2;3.8;1.0
20090401001100;372.2;0.8;3.8;1.1
20090401001200;366.6;0.9;3.8;1.1
20090401001300;365.0;0.9;3.8;1.1
20090401001400;368.7;0.9;3.7;1.1
20090401001500;364.6;0.9;3.6;1.1
20090401001600;370.0;0.9;3.3;1.0
20090401001700;368.5;1.2;3.3;1.0
20090401001800;368.3;1.2;3.2;1.1
20090401001900;361.9;1.4;3.3;1.1
20090401002000;362.8;1.6;3.3;0.9
20090401002100;362.3;1.4;3.2;0.8
20090401002200;366.8;1.6;3.1;0.7
20090401002300;364.9;1.7;3.0;0.7
20090401002400;364.9;1.7;3.0;0.7
20090401002500;;;3.0;0.8
20090401002600;365.4;1.5;3.1;0.9
20090401002700;363.6;1.5;3.3;1.1
20090401002800;368.3;1.2;3.4;1.2
20090401002900;362.6;1.2;3.3;1.1
20090401003000;365.3;1.2;3.1;1.2
20090401003100;369.8;1.7;3.1;1.2
20090401003200;368.8;1.8;3.4;1.6
20090401003300;366.4;1.3;3.6;1.6
20090401003400;364.5;1.5;3.6;1.7
20090401003500;363.8;1.1;3.6;1.8
20090401003600;371.9;1.2;3.5;1.7
20090401003700;363.8;1.3;3.4;1.7
20090401003800;365.4;1.2;3.4;1.7
20090401003900;362.1;1.5;3.5;1.6
20090401004000;361.1;1.7;3.5;1.6
20090401004100;360.0;1.8;3.4;1.5
20090401004200;366.8;1.2;3.4;1.5
20090401004300;367.3;1.4;3.5;1.5
20090401004400;361.4;1.4;3.5;1.6
20090401004500;363.4;1.4;3.5;1.7
20090401004600;362.1;1.3;3.5;1.7
20090401004700;365.3;1.3;3.6;1.8
20090401004800;364.7;1.1;3.6;1.8
20090401004900;365.3;1.4;3.7;1.9
20090401005000;362.5;1.1;3.7;1.8
20090401005100;365.2;1.2;3.6;1.8
20090401005200;361.2;1.3;3.6;1.8
20090401005300;365.6;1.1;3.7;1.6
20090401005400;364.5;0.8;3.7;1.7
20090401005500;366.7;1.1;3.7;1.6
20090401005600;364.9;1.1;3.7;1.9
20090401005700;363.1;1.0;3.6;2.0
20090401005800;;;3.5;2.0
20090401005900;365.3;1.1;3.6;1.9
20090401010000;366.9;1.2;3.7;2.0
20090401010100;364.2;1.2;3.7;2.0
20090401010200;364.1;1.2;3.6;1.8
20090401010300;368.2;1.2;3.5;1.7
20090401010400;365.5;1.2;3.5;1.7
20090401010500;363.4;1.2;3.5;1.9
20090401010600;362.8;1.1;3.6;2.1
20090401010700;364.1;1.4;3.6;1.7
20090401010800;363.0;1.2;3.4;1.8
20090401010900;362.4;1.4;3.3;1.8
20090401011000;360.9;1.5;3.3;1.9
20090401011100;363.2;1.6;3.2;2.0
20090401011200;360.1;1.6;3.3;1.6
20090401011300;357.1;1.6;3.3;1.8
20090401011400;362.5;1.5;3.3;1.8
20090401011500;358.4;1.6;3.3;1.6
20090401011600;362.7;1.4;3.3;1.7
20090401011700;361.1;1.4;3.3;1.6
20090401011800;367.3;1.2;3.4;1.6
20090401011900;361.8;1.3;3.4;1.8
20090401012000;360.8;1.4;3.5;1.9
20090401012100;359.6;1.5;3.5;1.9
20090401012200;358.5;1.2;3.7;1.6
20090401012300;358.1;1.3;3.7;1.9
20090401012400;359.3;1.3;3.7;1.9
20090401012500;357.1;1.4;3.6;2.0
20090401012600;360.5;1.5;3.7;2.0
20090401012700;358.7;1.4;3.7;2.1
20090401012800;359.8;1.5;3.8;2.4
20090401012900;360.8;1.6;3.8;2.2
20090401013000;356.4;1.6;3.8;2.0
20090401013100;;;3.8;1.8
20090401013200;356.2;1.5;3.8;1.6
20090401013300;354.5;1.4;3.8;2.0
20090401013400;359.0;1.5;3.8;2.0
20090401013500;359.0;1.2;3.7;1.8
20090401013600;356.2;1.5;3.8;1.9
20090401013700;358.1;1.4;3.8;2.0
20090401013800;358.1;1.6;3.8;1.8
20090401013900;359.6;1.3;3.8;1.8
20090401014000;361.6;1.2;3.8;1.9
20090401014100;358.4;1.3;3.8;1.7
20090401014200;362.3;1.2;3.8;1.6
20090401014300;359.4;1.2;3.9;1.5
20090401014400;357.6;1.3;3.8;1.5
20090401014500;355.8;1.4;3.7;1.5
20090401014600;354.8;1.6;3.6;1.3
20090401014700;363.3;1.4;3.5;1.4
20090401014800;361.3;1.7;3.6;1.4
20090401014900;358.4;1.9;3.3;1.3
20090401015000;361.8;1.7;3.4;1.3
20090401015100;359.3;1.7;3.3;1.3
20090401015200;358.8;2.1;3.3;1.3
20090401015300;360.0;1.9;3.4;1.0
20090401015400;359.1;1.7;3.4;0.9
20090401015500;363.6;2.4;3.0;1.0
20090401015600;365.0;3.0;2.4;0.6
20090401015700;367.0;2.8;2.0;0.3
20090401015800;365.6;2.8;1.8;0.1
20090401015900;366.2;2.8;2.1;-0.0
20090401020000;365.5;2.4;2.4;-0.5
20090401020100;364.9;2.0;2.4;-0.7
20090401020200;367.1;2.0;2.3;-0.6
20090401020300;366.0;2.3;2.3;-0.4
20090401020400;;;2.2;-0.6
20090401020500;366.4;2.7;2.0;-1.0
20090401020600;365.4;2.6;1.6;-0.5
20090401020700;367.3;2.7;1.9;0.3
20090401020800;365.1;2.8;1.9;0.3
20090401020900;366.6;2.9;1.8;0.7
20090401021000;367.0;2.6;2.1;0.8
20090401021100;366.6;3.2;2.0;0.9
20090401021200;365.7;2.8;1.9;0.6
20090401021300;366.6;2.8;2.4;0.9
20090401021400;364.1;2.4;2.5;0.9
20090401021500;363.3;2.5;2.9;1.2
20090401021600;362.9;2.3;2.8;1.4
20090401021700;362.4;2.1;2.7;1.6
20090401021800;363.5;2.8;3.6;1.5
20090401021900;356.0;1.3;3.7;1.7
20090401022000;359.8;1.3;3.6;1.7
20090401022100;354.9;1.4;3.6;1.7
20090401022200;355.9;1.4;3.6;1.8
20090401022300;356.7;1.4;3.6;1.9
20090401022400;355.2;1.4;3.7;2.0
20090401022500;357.2;1.2;3.6;2.0
20090401022600;355.2;1.4;3.6;2.0
20090401022700;354.8;1.5;3.6;1.9
20090401022800;359.2;1.5;3.5;1.9
20090401022900;356.3;1.5;3.5;1.9
20090401023000;358.0;1.5;3.4;1.8
20090401023100;358.9;1.7;3.4;1.8
20090401023200;357.9;1.6;3.4;1.9
20090401023300;356.9;1.5;3.4;2.0
20090401023400;357.3;1.5;3.5;1.9
20090401023500;359.3;1.7;3.4;2.0
20090401023600;356.1;1.8;3.4;2.2
20090401023700;;;3.5;2.0
20090401023800;358.6;1.5;3.5;1.9
20090401023900;354.5;1.6;3.3;1.6
20090401024000;358.1;1.4;3.3;1.7
20090401024100;357.0;1.4;3.4;1.3
20090401024200;356.7;1.4;3.4;1.3
20090401024300;349.5;1.4;3.3;1.5
20090401024400;354.6;1.5;3.4;1.3
20090401024500;355.4;1.3;3.2;1.5
20090401024600;352.5;1.5;3.2;1.4
20090401024700;348.9;1.6;3.1;1.3
20090401024800;352.8;1.4;3.0;1.3
20090401024900;356.7;1.2;3.1;1.4
20090401025000;352.8;1.5;3.0;1.3
20090401025100;352.7;1.4;3.1;1.3
20090401025200;351.1;1.5;3.1;1.3
20090401025300;355.3;1.4;3.0;1.2
20090401025400;350.0;1.6;3.1;1.3
20090401025500;349.1;1.8;3.0;1.2
20090401025600;348.2;1.6;3.0;1.1
20090401025700;352.8;1.6;3.0;1.3
20090401025800;354.6;1.6;3.1;1.3
20090401025900;355.0;1.3;2.9;1.4
20090401030000;350.8;1.5;2.8;1.5
20090401030100;348.9;1.4;2.8;1.4
20090401030200;348.6;1.4;2.7;1.4
20090401030300;353.2;1.4;2.9;1.5
20090401030400;352.1;1.4;3.2;1.4
20090401030500;350.9;1.4;3.2;1.3
20090401030600;349.8;1.4;3.1;0.9
20090401030700;350.2;1.7;3.3;1.2
20090401030800;351.8;1.5;3.5;1.7
20090401030900;356.4;1.2;3.5;1.7
20090401031000;;;3.5;1.7
20090401031100;357.3;1.3;3.5;1.9
20090401031200;348.8;1.6;3.5;2.1
20090401031300;358.2;1.5;3.4;1.3
20090401031400;353.8;1.2;3.5;1.9
20090401031500;355.6;1.0;3.3;1.9
20090401031600;348.9;0.9;3.3;1.6
20090401031700;354.8;1.0;3.3;1.4
20090401031800;353.3;1.3;3.3;1.0
20090401031900;353.5;1.4;3.2;0.8
20090401032000;352.3;1.5;3.2;0.5
20090401032100;351.0;1.7;3.3;0.9
20090401032200;354.7;1.4;3.3;0.9
20090401032300;349.2;1.6;3.2;0.9
20090401032400;353.1;1.6;3.3;1.0
20090401032500;351.9;1.3;3.3;0.8
20090401032600;350.2;1.3;3.4;0.7
20090401032700;350.6;1.4;3.5;0.7
20090401032800;353.1;1.3;3.4;0.7
20090401032900;352.3;1.3;3.5;0.7
20090401033000;354.6;1.2;3.4;0.7
20090401033100;347.6;1.3;3.5;0.9
20090401033200;347.7;1.3;3.5;1.0
20090401033300;347.2;1.3;3.5;1.2
20090401033400;348.0;1.3;3.5;1.1
20090401033500;349.5;1.3;3.5;1.0
20090401033600;349.4;1.3;3.4;1.2
20090401033700;349.2;1.3;3.4;1.2
20090401033800;352.9;1.3;3.4;1.2
20090401033900;349.3;1.3;3.4;1.2
20090401034000;346.5;1.2;3.4;1.2
20090401034100;347.7;1.3;3.3;1.4
