Date;Speed;Density;Bt;Bz
20090301000000;466.6;1.3;3.0;-1.4
20090301000100;464.2;1.2;3.0;-1.3
20090301000200;466.2;1.2;2.9;-1.3
20090301000300;466.3;1.7;2.9;-1.2
20090301000400;468.7;1.6;2.9;-1.4
20090301000500;466.7;1.3;3.0;-1.5
20090301000600;464.9;1.2;3.0;-1.5
20090301000700;466.0;1.3;2.7;-1.4
20090301000800;465.7;1.7;2.6;-1.5
20090301000900;466.2;1.7;2.8;-1.7
20090301001000;470.0;1.9;2.8;-1.5
20090301001100;470.0;1.9;2.8;-1.5
20090301001200;468.5;1.8;3.1;-1.6
20090301001300;466.1;1.7;3.0;-1.7
20090301001400;;;2.8;-1.6
20090301001500;468.4;1.9;2.7;-1.5
20090301001600;467.7;1.8;2.2;-1.2
20090301001700;469.0;2.0;2.4;-1.3
20090301001800;468.5;1.3;2.7;-1.3
20090301001900;470.0;1.7;2.4;-1.5
20090301002000;465.1;1.7;2.8;-1.5
20090301002100;463.9;2.0;2.9;-1.3
20090301002200;465.8;1.8;2.9;-1.2
20090301002300;465.3;2.0;2.7;-1.5
20090301002400;467.3;2.0;2.7;-1.8
20090301002500;465.2;2.0;2.7;-1.8
20090301002600;463.6;1.4;3.0;-2.0
20090301002700;463.6;1.4;2.9;-2.0
20090301002800;464.2;1.8;2.1;-1.4
20090301002900;465.2;2.4;2.2;-1.5
20090301003000;466.5;2.4;2.2;-1.4
20090301003100;466.3;2.3;1.8;-1.3
20090301003200;462.7;2.6;1.0;-0.3
20090301003300;465.2;1.7;1.5;-0.3
20090301003400;467.4;2.2;1.7;-0.2
20090301003500;469.8;1.6;1.5;-0.2
20090301003600;466.1;1.7;1.1;-0.1
20090301003700;472.2;1.5;1.4;-0.0
20090301003800;472.7;1.4;1.7;0.2
20090301003900;472.3;1.4;1.8;0.4
20090301004000;472.2;1.5;2.0;0.4
20090301004100;473.8;1.4;2.1;-0.1
20090301004200;472.0;2.0;2.0;-0.2
20090301004300;472.0;2.0;2.3;-1.1
20090301004400;477.6;2.2;2.6;-1.5
20090301004500;477.5;2.0;2.7;-1.4
20090301004600;476.9;2.0;2.8;-1.5
20090301004700;;;2.8;-1.5
20090301004800;473.0;2.0;2.6;-1.4
20090301004900;473.4;2.0;2.4;-1.4
20090301005000;472.1;2.3;2.0;-1.0
20090301005100;472.2;2.2;2.5;-1.1
20090301005200;472.9;2.2;2.7;-1.5
20090301005300;473.4;2.0;2.8;-1.7
20090301005400;472.9;2.2;2.8;-1.8
20090301005500;473.3;2.1;2.8;-1.9
20090301005600;471.2;2.0;3.0;-1.9
20090301005700;474.0;2.1;3.0;-2.1
20090301005800;475.3;2.0;3.0;-2.0
20090301005900;475.3;2.0;3.0;-2.0
20090301010000;475.6;2.0;2.9;-2.0
20090301010100;476.5;2.1;2.3;-1.7
20090301010200;476.1;2.3;2.2;-1.6
20090301010300;474.4;2.5;2.6;-1.6
20090301010400;474.3;2.4;2.4;-1.4
20090301010500;471.8;2.1;2.9;-2.1
20090301010600;470.1;2.1;2.4;-1.3
20090301010700;472.8;2.1;2.2;-1.2
20090301010800;470.5;2.0;2.6;-1.3
20090301010900;469.5;2.1;2.7;-1.7
20090301011000;470.3;2.2;2.9;-1.6
20090301011100;467.6;2.1;2.9;-1.7
20090301011200;470.3;2.1;2.6;-1.1
20090301011300;470.3;2.0;2.6;-1.1
20090301011400;470.6;2.0;2.6;-1.5
20090301011500;470.6;2.0;2.2;-1.1
20090301011600;468.0;2.4;2.5;-1.1
20090301011700;467.9;2.0;2.6;-1.1
20090301011800;471.3;2.1;2.5;-0.9
20090301011900;472.7;2.3;2.4;-0.9
20090301012000;;;2.4;-0.8
20090301012100;473.0;2.3;2.4;-0.7
20090301012200;471.2;2.3;2.5;-1.0
20090301012300;473.1;2.0;2.6;-0.8
20090301012400;473.5;2.1;2.5;-0.8
20090301012500;473.3;2.2;2.5;-1.0
20090301012600;472.6;2.2;2.7;-0.9
20090301012700;472.1;2.2;2.7;-1.0
20090301012800;470.7;2.6;2.6;-0.6
20090301012900;468.5;2.1;2.8;-1.2
20090301013000;476.6;2.5;2.4;-0.9
20090301013100;476.6;2.5;2.6;-1.1
20090301013200;471.4;2.5;2.6;-1.0
20090301013300;470.4;2.2;2.5;-0.6
20090301013400;470.8;2.5;2.7;-0.6
20090301013500;470.7;2.4;2.6;-1.1
20090301013600;473.8;2.4;2.5;-1.2
20090301013700;472.7;2.5;2.5;-1.2
20090301013800;472.4;2.5;2.6;-1.2
20090301013900;472.5;2.4;2.6;-1.1
20090301014000;474.0;2.5;2.5;-1.3
20090301014100;477.6;2.3;2.3;-1.0
20090301014200;477.3;2.4;2.3;-1.1
20090301014300;474.0;2.4;2.4;-1.0
20090301014400;474.9;2.1;2.7;-0.9
20090301014500;475.9;2.4;2.5;-0.7
20090301014600;467.8;2.2;3.1;-0.9
20090301014700;467.8;2.2;3.3;-1.1
20090301014800;464.8;2.3;3.1;-1.7
20090301014900;467.5;2.4;3.2;-1.7
20090301015000;467.5;2.3;3.2;-1.6
20090301015100;468.7;2.4;3.2;-1.5
20090301015200;467.7;2.3;3.2;-1.2
20090301015300;;;3.2;-0.6
20090301015400;467.8;2.5;3.0;-0.2
20090301015500;466.8;2.2;3.3;-0.6
20090301015600;463.0;2.6;3.3;-1.2
20090301015700;464.5;2.5;3.3;-0.7
20090301015800;462.4;2.6;3.2;-0.7
20090301015900;460.9;2.5;3.2;-0.7
20090301020000;459.6;2.6;3.2;-0.9
20090301020100;458.9;2.6;3.4;-1.1
20090301020200;457.1;2.7;3.3;-1.2
20090301020300;457.1;2.7;3.4;-1.1
20090301020400;459.6;2.7;3.4;-0.8
20090301020500;463.8;2.5;3.5;-0.7
20090301020600;462.9;2.6;3.5;-0.7
20090301020700;465.2;2.6;3.6;-0.6
20090301020800;464.5;2.6;3.6;-0.6
20090301020900;460.7;2.5;3.8;-1.1
20090301021000;456.7;2.3;3.7;-1.0
20090301021100;457.2;2.3;3.8;-0.9
20090301021200;466.0;2.4;3.6;-0.4
20090301021300;456.1;2.3;3.9;-0.9
20090301021400;455.6;2.0;4.1;-0.9
20090301021500;452.6;1.9;4.2;-1.0
20090301021600;452.6;1.9;4.1;-1.1
20090301021700;452.9;2.1;4.2;-1.1
20090301021800;453.4;1.9;4.3;-1.1
20090301021900;453.4;1.9;4.2;-1.2
20090301022000;454.6;2.0;4.0;-1.2
20090301022100;451.8;2.1;3.8;-1.2
20090301022200;461.0;2.3;3.5;-1.3
20090301022300;460.7;2.5;3.4;-1.3
20090301022400;460.3;2.5;3.9;-1.6
20090301022500;456.4;2.3;3.9;-1.4
20090301022600;;;3.9;-1.4
20090301022700;457.8;2.7;3.5;-1.4
20090301022800;461.6;2.7;3.5;-1.5
20090301022900;457.0;2.4;3.9;-1.6
20090301023000;456.9;2.5;3.9;-1.6
20090301023100;455.1;2.3;3.9;-1.5
20090301023200;456.6;2.4;4.0;-1.5
20090301023300;456.1;2.5;4.0;-1.4
20090301023400;456.2;2.5;4.0;-1.4
20090301023500;456.2;2.5;4.0;-1.3
20090301023600;455.4;2.4;4.0;-1.4
20090301023700;456.4;2.4;3.9;-1.4
20090301023800;455.8;2.4;3.9;-1.3
20090301023900;455.7;2.4;3.9;-1.3
20090301024000;456.9;2.5;3.8;-1.3
20090301024100;456.9;2.4;3.9;-1.3
20090301024200;455.2;2.5;3.9;-1.4
