Date;Speed;Density;Bt;Bz
20080101000000;367.7;2.3;4.6;-1.7
20080101000100;358.8;3.1;4.6;-1.6
20080101000200;353.7;2.1;5.0;-1.7
20080101000300;370.4;1.5;5.8;-2.1
20080101000400;371.6;1.8;5.8;-2.3
20080101000500;377.0;1.4;5.4;-2.3
20080101000600;368.9;2.5;4.4;-0.9
20080101000700;366.7;2.2;4.5;0.6
20080101000800;367.9;1.6;4.6;0.3
20080101000900;363.3;1.8;4.7;0.0
20080101001000;370.4;2.1;4.6;0.7
20080101001100;367.9;2.0;4.6;0.7
20080101001200;367.9;2.0;4.6;0.7
20080101001300;367.6;2.1;4.7;0.9
20080101001400;367.3;2.2;4.7;0.7
20080101001500;372.9;2.1;4.7;0.6
20080101001600;368.6;2.2;4.7;0.8
20080101001700;371.4;2.1;4.6;0.8
20080101001800;368.9;2.2;4.5;0.0
20080101001900;365.6;2.1;4.8;-0.8
20080101002000;363.3;2.4;4.9;-0.5
20080101002100;;;4.7;-0.5
20080101002200;363.3;2.5;4.7;-0.7
20080101002300;370.1;1.3;4.8;-0.8
20080101002400;353.8;2.5;4.7;-0.8
20080101002500;357.8;1.6;4.7;-0.2
20080101002600;364.9;2.3;4.7;-0.1
20080101002700;364.0;1.4;4.5;-0.8
20080101002800;364.0;1.4;4.3;-1.3
20080101002900;365.2;2.9;4.5;-0.7
20080101003000;362.8;1.9;4.4;-0.6
20080101003100;364.1;1.9;4.6;-0.8
20080101003200;358.6;1.8;4.7;-1.1
20080101003300;359.0;2.3;4.7;-1.1
20080101003400;353.1;2.2;4.7;-1.5
20080101003500;357.4;2.7;4.7;-1.9
20080101003600;356.0;2.5;4.2;-1.0
20080101003700;377.8;1.6;4.6;1.5
20080101003800;375.5;1.5;4.4;1.1
20080101003900;368.1;2.1;4.5;0.7
20080101004000;373.0;1.5;4.5;1.0
20080101004100;377.2;1.5;4.5;0.9
20080101004200;366.3;2.0;4.5;0.8
20080101004300;367.5;2.1;4.5;0.7
20080101004400;367.5;2.1;4.6;1.3
20080101004500;374.2;1.6;4.7;1.3
20080101004600;377.8;1.4;4.6;1.1
20080101004700;377.7;1.4;4.6;1.0
20080101004800;378.6;1.6;4.6;1.0
20080101004900;375.9;1.4;4.6;1.2
20080101005000;371.2;1.8;4.6;1.4
20080101005100;378.0;1.3;4.6;2.1
20080101005200;377.8;1.4;4.6;1.9
20080101005300;376.9;1.3;4.5;2.2
20080101005400;;;4.5;2.2
20080101005500;379.9;1.3;4.5;2.1
20080101005600;379.3;1.5;4.5;2.1
20080101005700;379.2;1.2;4.5;2.0
20080101005800;379.7;1.4;4.5;1.8
20080101005900;376.6;1.5;4.4;1.6
20080101010000;376.6;1.5;4.6;0.3
20080101010100;368.6;1.4;4.6;0.3
20080101010200;374.1;1.0;4.5;0.5
20080101010300;378.6;1.1;4.5;0.6
20080101010400;365.3;1.4;4.5;0.7
20080101010500;376.6;1.1;4.5;0.6
20080101010600;364.8;1.4;4.6;0.7
20080101010700;371.4;1.1;4.6;1.0
20080101010800;374.4;1.0;4.6;0.1
20080101010900;365.5;1.3;4.7;0.2
20080101011000;365.6;1.3;4.6;0.3
20080101011100;368.9;1.2;4.6;0.2
20080101011200;364.8;1.3;4.6;0.3
20080101011300;374.6;1.2;4.5;0.7
20080101011400;376.5;1.0;4.5;0.7
20080101011500;367.9;1.3;4.7;0.0
20080101011600;367.9;1.3;4.7;-0.1
20080101011700;367.0;1.2;4.6;-0.2
20080101011800;358.0;1.8;4.6;0.3
20080101011900;374.4;1.1;4.4;0.9
20080101012000;382.7;1.4;4.5;1.2
20080101012100;369.8;1.0;4.2;0.4
20080101012200;380.0;1.1;4.4;-0.4
20080101012300;366.2;2.3;4.6;-0.2
20080101012400;360.1;1.9;4.7;-0.6
20080101012500;358.6;1.5;4.5;-1.0
20080101012600;369.0;1.6;4.6;-1.3
20080101012700;;;4.6;-1.3
20080101012800;367.5;1.8;4.6;-0.9
20080101012900;372.1;1.9;4.5;-1.2
