Date;Speed;Density;Bt;Bz
20080301000000;711.5;1.7;5.9;-2.7
20080301000100;716.6;1.7;5.9;-0.2
20080301000200;718.2;1.8;6.0;0.7
20080301000300;717.5;1.8;6.1;0.4
20080301000400;717.9;1.6;5.9;-0.4
20080301000500;724.3;1.4;5.8;-2.6
20080301000600;723.5;1.6;6.1;-3.1
20080301000700;715.4;1.8;6.0;-3.2
20080301000800;;;6.0;-3.0
20080301000900;718.9;1.6;6.1;-3.7
20080301001000;723.8;1.5;5.6;-3.0
20080301001100;728.8;1.4;5.8;0.2
20080301001200;721.3;1.5;5.8;0.6
20080301001300;715.0;1.9;5.7;0.8
20080301001400;713.7;1.7;5.7;0.2
20080301001500;719.3;1.8;5.6;-0.5
20080301001600;730.9;1.4;5.6;-0.7
20080301001700;722.7;1.3;5.7;-0.7
20080301001800;759.7;1.1;5.4;-2.8
20080301001900;728.4;1.5;5.7;-1.5
20080301002000;747.1;1.1;6.0;-2.1
20080301002100;744.3;1.5;6.2;-3.1
20080301002200;743.9;0.8;6.2;-4.5
20080301002300;622.5;0.1;6.0;-4.7
20080301002400;740.5;1.7;6.2;-5.2
20080301002500;726.8;1.7;6.0;-4.8
20080301002600;734.0;1.6;6.0;-5.4
20080301002700;741.1;1.6;6.3;-4.5
20080301002800;738.3;1.1;6.0;-4.1
20080301002900;757.5;0.9;6.1;-4.6
20080301003000;743.8;1.4;5.0;-0.2
20080301003100;730.9;1.8;6.1;4.8
20080301003200;753.1;1.7;6.2;4.9
20080301003300;751.4;1.5;6.2;4.5
20080301003400;751.9;2.0;6.1;3.2
20080301003500;738.2;1.7;5.8;2.5
20080301003600;745.5;1.7;6.0;3.8
20080301003700;740.6;1.8;6.0;3.0
20080301003800;726.6;1.8;5.2;1.9
20080301003900;713.6;1.8;5.4;1.3
20080301004000;715.5;1.8;5.6;1.3
20080301004100;;;5.6;0.0
20080301004200;720.1;1.6;5.6;0.6
20080301004300;720.1;1.6;5.5;-0.3
20080301004400;718.2;1.9;5.5;-4.4
20080301004500;741.7;1.7;4.8;0.8
20080301004600;726.7;1.8;5.7;0.9
20080301004700;726.2;1.8;5.7;-0.8
20080301004800;729.7;1.5;5.8;-2.1
20080301004900;725.9;1.6;5.6;-3.4
20080301005000;734.5;1.8;5.8;-4.6
20080301005100;741.4;1.7;5.8;-4.9
20080301005200;782.5;1.6;3.4;-2.4
20080301005300;739.9;1.7;6.0;0.0
20080301005400;735.3;1.8;6.0;-0.7
20080301005500;739.0;1.7;6.0;-1.6
20080301005600;754.5;1.2;6.0;-2.7
20080301005700;730.9;1.7;5.9;-2.7
20080301005800;732.7;1.7;6.0;-3.6
20080301005900;734.4;1.7;5.8;-3.7
20080301010000;718.6;1.5;5.6;-2.2
20080301010100;724.3;1.8;5.6;-4.1
20080301010200;735.4;1.9;5.5;-4.2
20080301010300;742.9;1.8;5.5;-3.6
20080301010400;727.7;1.9;5.4;-2.6
20080301010500;730.2;1.8;5.7;-3.3
20080301010600;724.7;1.9;5.5;-2.7
20080301010700;728.5;1.9;5.8;-3.8
20080301010800;737.5;1.5;5.9;-3.8
20080301010900;736.2;1.5;5.8;-3.2
20080301011000;735.9;1.6;5.8;-3.3
20080301011100;753.2;1.6;5.7;-4.3
20080301011200;746.2;1.6;5.7;-5.0
