Date;Speed;Density;Bt;Bz
20080901000000;;;1.6;0.1
20080901000100;364.3;6.7;1.6;0.6
20080901000200;366.2;6.2;1.6;1.0
20080901000300;363.5;7.1;1.3;0.6
20080901000400;363.5;7.1;1.8;0.9
20080901000500;364.1;7.0;1.8;0.9
20080901000600;366.0;7.1;1.8;1.1
20080901000700;365.0;6.6;1.7;1.2
20080901000800;364.9;6.9;1.7;1.2
20080901000900;363.9;6.5;1.6;1.0
20080901001000;364.1;6.7;1.7;1.0
20080901001100;363.2;6.9;1.6;1.0
20080901001200;365.3;6.8;1.6;1.1
20080901001300;364.9;6.8;1.5;0.8
20080901001400;364.5;6.8;1.4;0.9
20080901001500;364.3;6.8;1.5;1.1
20080901001600;365.1;6.6;1.6;1.4
20080901001700;363.4;6.8;1.7;1.5
20080901001800;365.2;6.7;1.5;1.4
20080901001900;362.8;6.6;1.6;1.3
20080901002000;362.8;6.6;1.7;1.4
20080901002100;363.1;7.6;1.4;1.2
20080901002200;363.4;6.6;1.1;0.5
20080901002300;365.5;5.9;1.3;0.8
20080901002400;362.9;6.1;1.6;1.4
20080901002500;363.6;6.1;1.6;1.2
20080901002600;362.7;6.3;1.5;1.2
20080901002700;363.9;6.4;1.5;1.1
20080901002800;362.2;7.0;1.8;1.4
20080901002900;364.1;6.6;1.9;1.4
20080901003000;363.6;6.2;1.2;-0.4
20080901003100;363.0;6.0;1.6;-0.5
20080901003200;362.5;6.2;1.6;-0.5
20080901003300;;;1.6;-0.7
20080901003400;361.8;6.0;1.6;0.0
20080901003500;361.6;6.4;1.6;-0.3
20080901003600;361.6;6.4;1.6;-0.7
20080901003700;362.0;6.1;1.6;-0.6
20080901003800;362.1;6.5;1.6;-0.5
20080901003900;361.8;6.1;1.6;-0.5
20080901004000;360.5;6.1;1.6;-0.5
20080901004100;361.7;5.7;1.6;-0.5
20080901004200;361.0;5.8;1.6;-0.4
20080901004300;362.7;5.9;1.5;-0.8
20080901004400;359.2;5.6;1.6;-0.9
20080901004500;360.0;6.0;1.6;-0.8
20080901004600;360.0;5.5;1.7;-0.6
20080901004700;360.2;5.6;1.6;-0.6
20080901004800;360.0;5.0;1.6;-0.8
20080901004900;359.8;5.1;1.6;-0.7
20080901005000;359.6;5.3;1.5;-0.5
20080901005100;360.6;5.2;1.5;-0.4
20080901005200;360.6;5.2;1.7;-1.0
20080901005300;360.5;5.7;1.7;-0.7
20080901005400;359.6;5.2;1.8;-0.4
20080901005500;359.4;5.4;1.7;-0.6
20080901005600;359.7;5.3;1.7;-0.5
20080901005700;358.7;5.3;1.9;-0.0
20080901005800;361.0;5.7;1.9;-0.0
20080901005900;359.4;5.7;1.9;0.1
20080901010000;360.7;5.7;1.9;0.1
20080901010100;359.4;5.7;1.8;0.2
20080901010200;361.5;6.3;1.8;-0.1
20080901010300;359.3;5.5;1.8;-0.1
20080901010400;360.1;5.6;1.8;-0.5
20080901010500;358.5;5.7;1.8;-0.5
20080901010600;;;1.8;-0.6
20080901010700;359.9;5.6;1.9;-0.6
20080901010800;359.9;5.6;1.9;-0.5
20080901010900;358.7;5.8;1.8;-0.4
20080901011000;360.6;6.3;1.8;-0.6
20080901011100;358.9;6.1;1.8;-0.9
20080901011200;360.5;5.8;1.8;-1.3
20080901011300;358.5;6.1;1.9;-1.4
20080901011400;361.4;6.2;2.0;-0.9
20080901011500;360.6;5.9;2.1;-0.6
20080901011600;361.0;6.0;2.2;-0.6
20080901011700;359.8;7.0;1.9;-0.0
20080901011800;360.8;5.8;1.8;0.1
20080901011900;360.9;6.2;1.9;-0.0
20080901012000;361.1;5.9;2.0;0.0
20080901012100;359.8;5.9;2.1;-0.2
20080901012200;360.9;6.0;2.3;-0.1
20080901012300;359.8;5.9;2.1;-0.3
20080901012400;359.8;5.9;2.1;-0.6
20080901012500;361.3;6.3;2.2;-0.6
20080901012600;360.3;5.8;2.3;-0.5
20080901012700;361.7;6.1;2.2;-0.3
20080901012800;359.2;5.6;2.3;-0.0
20080901012900;360.3;5.8;2.3;-0.3
20080901013000;359.3;6.1;2.3;-0.4
