Date;Speed;Density;Bt;Bz
20080701000000;477.7;0.8;3.3;-0.9
20080701000100;475.9;0.8;3.2;-0.9
20080701000200;475.9;0.8;3.2;-0.9
20080701000300;477.1;0.7;3.3;-0.8
20080701000400;476.6;0.7;3.3;-0.6
20080701000500;476.6;0.7;3.4;-0.5
20080701000600;475.5;0.8;3.4;-0.5
20080701000700;475.9;0.6;3.3;-0.4
20080701000800;473.4;0.8;3.1;-0.7
20080701000900;472.6;0.9;3.1;-0.8
20080701001000;475.9;1.1;3.0;-1.1
20080701001100;473.2;0.7;2.9;-1.5
20080701001200;476.1;1.1;3.2;-0.1
20080701001300;472.2;0.8;3.2;-0.1
20080701001400;473.6;1.0;3.2;0.0
20080701001500;473.2;0.8;3.2;0.1
20080701001600;;;3.2;0.2
20080701001700;471.8;0.7;3.2;0.1
20080701001800;471.8;0.7;3.1;0.1
20080701001900;473.5;0.9;3.0;0.2
20080701002000;473.0;0.8;3.2;-0.1
20080701002100;473.1;0.8;3.2;-0.1
20080701002200;471.1;0.7;3.1;-0.3
20080701002300;469.4;0.9;2.8;-0.3
20080701002400;469.0;0.8;2.8;-0.5
20080701002500;468.5;0.8;2.8;-0.3
20080701002600;470.0;1.0;2.6;0.0
20080701002700;469.0;0.8;3.0;-0.1
20080701002800;470.2;0.8;3.0;0.1
20080701002900;469.3;0.7;3.0;0.1
20080701003000;472.9;0.8;2.8;0.2
20080701003100;469.5;0.8;2.7;0.3
20080701003200;472.3;0.8;2.6;0.2
20080701003300;471.0;0.8;2.7;0.2
20080701003400;471.0;0.8;2.8;0.1
20080701003500;469.0;0.8;2.8;0.1
20080701003600;470.1;0.8;2.7;0.2
20080701003700;470.1;0.8;2.8;0.3
20080701003800;471.2;0.8;2.8;0.3
20080701003900;470.9;0.8;2.8;0.4
20080701004000;471.2;0.8;3.0;0.6
20080701004100;470.0;0.7;3.2;0.7
20080701004200;471.6;0.8;3.0;0.8
20080701004300;473.2;0.8;2.9;0.8
20080701004400;471.1;0.7;3.0;0.9
20080701004500;471.4;0.6;3.0;0.9
20080701004600;471.3;0.7;3.2;0.8
20080701004700;476.6;0.7;3.3;0.5
20080701004800;474.6;0.7;3.3;0.3
20080701004900;;;3.2;0.3
20080701005000;;;3.2;0.0
20080701005100;472.5;0.7;3.2;0.5
20080701005200;475.3;0.8;3.3;0.6
20080701005300;480.5;0.7;3.2;0.6
20080701005400;477.4;0.8;3.2;0.6
20080701005500;478.4;0.7;3.2;0.6
20080701005600;479.4;0.7;3.2;0.6
20080701005700;477.7;0.8;3.1;0.5
20080701005800;475.4;0.7;3.1;0.6
20080701005900;475.6;0.8;3.0;0.5
20080701010000;476.8;0.6;3.1;0.6
20080701010100;478.5;0.8;3.1;0.7
20080701010200;475.2;0.7;3.1;0.5
20080701010300;477.6;0.8;3.0;0.4
20080701010400;473.2;0.7;3.1;0.3
20080701010500;472.9;0.7;3.1;0.1
20080701010600;472.9;0.7;3.0;0.0
20080701010700;474.0;0.8;3.0;0.3
20080701010800;473.1;0.7;3.1;0.2
20080701010900;474.5;0.7;3.1;0.1
20080701011000;472.7;0.7;3.1;0.2
20080701011100;472.1;0.8;3.1;0.3
20080701011200;473.8;0.9;3.1;0.3
20080701011300;474.7;0.7;3.2;0.4
20080701011400;475.0;0.8;3.1;0.4
20080701011500;474.3;0.7;3.0;0.5
20080701011600;475.5;0.8;3.0;0.5
20080701011700;474.2;0.8;3.0;0.6
20080701011800;476.6;0.7;3.0;0.7
20080701011900;474.6;0.8;3.0;0.6
20080701012000;476.4;0.6;3.0;0.7
20080701012100;475.9;0.7;3.0;0.6
20080701012200;475.9;0.7;2.9;0.6
20080701012300;;;2.9;0.6
20080701012400;477.4;0.7;2.9;0.6
20080701012500;478.5;0.7;2.8;0.5
20080701012600;477.8;0.7;2.8;0.5
20080701012700;475.8;0.9;2.8;0.6
20080701012800;476.1;0.7;2.8;0.7
20080701012900;477.0;0.7;2.7;0.8
20080701013000;477.7;0.7;2.5;1.1
20080701013100;479.6;0.7;2.4;1.3
20080701013200;478.5;0.7;2.6;1.1
20080701013300;477.4;0.6;2.7;0.9
20080701013400;475.4;0.6;2.7;0.6
20080701013500;472.8;0.6;2.8;0.3
20080701013600;474.8;0.8;2.7;0.1
20080701013700;475.3;0.7;2.8;0.1
20080701013800;475.3;0.7;2.8;0.2
20080701013900;475.7;0.7;2.8;0.1
20080701014000;475.5;0.7;2.7;0.1
20080701014100;475.7;0.7;2.8;0.0
20080701014200;475.0;0.7;2.7;-0.1
20080701014300;474.5;0.7;2.8;-0.1
20080701014400;473.6;0.6;2.9;-0.3
20080701014500;475.8;0.7;2.8;-0.1
20080701014600;473.0;0.7;2.8;0.2
20080701014700;474.6;0.7;2.8;-0.2
20080701014800;470.7;0.7;2.7;-0.3
20080701014900;472.8;0.6;2.9;-0.3
20080701015000;471.9;0.7;2.9;-0.2
20080701015100;473.2;0.8;2.8;-0.2
20080701015200;473.5;0.9;2.4;0.2
20080701015300;475.2;0.9;2.2;0.3
20080701015400;475.2;0.9;2.3;0.1
20080701015500;476.0;0.9;2.4;-0.2
20080701015600;;;2.5;-0.1
20080701015700;473.8;0.8;2.6;-0.1
20080701015800;471.7;0.9;2.5;0.0
20080701015900;473.9;0.8;2.5;0.0
20080701020000;472.2;0.8;2.5;-0.0
20080701020100;472.5;0.9;2.4;-0.4
20080701020200;471.1;0.9;2.6;-0.1
20080701020300;476.0;0.8;2.4;0.1
20080701020400;473.5;1.0;2.4;-0.4
20080701020500;474.0;1.0;2.4;-0.5
20080701020600;474.6;0.8;2.5;0.3
20080701020700;475.4;0.8;2.5;0.4
20080701020800;472.8;0.8;2.7;0.2
20080701020900;474.7;0.8;2.6;0.2
20080701021000;474.7;0.8;2.6;0.3
20080701021100;474.0;0.8;2.5;0.2
20080701021200;474.6;0.8;2.6;-0.1
20080701021300;472.2;0.9;2.7;-0.2
20080701021400;470.2;0.8;2.7;-0.0
20080701021500;469.4;0.8;2.7;0.3
20080701021600;471.3;0.9;2.5;0.2
20080701021700;473.0;0.8;2.2;0.9
20080701021800;478.2;0.9;2.1;0.6
20080701021900;475.4;0.8;2.3;-0.3
20080701022000;471.9;0.8;2.5;-0.2
