Date;Speed;Density;Bt;Bz
20080801000000;389.6;5.2;1.9;-0.6
20080801000100;385.2;4.8;2.4;-0.0
20080801000200;382.2;4.3;2.9;-0.1
20080801000300;381.0;5.0;2.5;-0.2
20080801000400;383.3;5.0;2.2;-0.1
20080801000500;382.7;5.2;2.4;0.1
20080801000600;383.0;4.6;3.6;0.1
20080801000700;382.3;5.1;4.1;0.8
20080801000800;386.4;4.5;4.3;1.4
20080801000900;388.2;5.0;4.2;1.5
20080801001000;390.1;4.9;4.2;1.6
20080801001100;388.2;4.9;4.3;1.5
20080801001200;389.1;4.8;4.4;1.6
20080801001300;387.6;4.8;4.3;1.7
20080801001400;386.8;5.0;4.3;1.6
20080801001500;387.8;4.7;4.3;1.4
20080801001600;387.7;4.7;4.3;1.4
20080801001700;387.7;4.6;4.3;1.4
20080801001800;388.5;4.9;4.3;1.0
20080801001900;387.5;4.7;4.2;0.8
20080801002000;385.6;5.0;4.2;0.5
20080801002100;386.5;4.7;4.2;0.4
20080801002200;388.0;5.1;4.1;-0.5
20080801002300;394.1;4.6;3.3;-1.3
20080801002400;398.1;4.9;3.4;-0.0
20080801002500;;;3.5;2.6
20080801002600;398.2;5.0;3.5;3.4
20080801002700;389.7;4.0;4.4;3.4
20080801002800;393.4;3.6;4.4;3.5
20080801002900;390.9;3.5;4.6;3.6
20080801003000;391.4;3.8;4.7;3.7
20080801003100;390.9;3.9;4.7;3.8
20080801003200;392.0;4.1;4.7;4.0
20080801003300;393.2;4.4;4.5;3.1
20080801003400;402.3;3.9;4.6;2.5
20080801003500;402.1;3.7;4.6;3.3
20080801003600;403.4;4.1;4.6;3.3
20080801003700;403.5;4.5;4.5;2.9
20080801003800;410.4;3.8;4.4;2.6
20080801003900;406.2;4.6;4.2;1.9
20080801004000;409.7;4.9;4.2;1.8
20080801004100;400.0;5.0;4.1;1.5
20080801004200;399.7;4.8;4.0;1.7
20080801004300;394.2;5.0;4.1;1.5
20080801004400;395.0;4.9;4.1;1.5
20080801004500;395.3;4.9;3.8;1.1
20080801004600;394.0;4.9;3.8;1.2
20080801004700;396.8;5.1;4.2;1.0
20080801004800;399.8;4.8;4.5;1.3
20080801004900;402.9;4.5;4.5;1.8
20080801005000;400.9;4.9;4.5;1.7
20080801005100;401.7;4.7;4.5;1.6
20080801005200;400.5;4.6;4.6;1.8
20080801005300;404.0;4.8;4.7;1.9
20080801005400;405.1;4.9;4.7;0.8
20080801005500;393.4;4.6;4.7;0.3
20080801005600;395.5;5.0;4.8;0.7
20080801005700;391.1;4.4;4.9;1.0
20080801005800;;;4.8;1.2
20080801005900;394.9;5.4;4.7;1.2
20080801010000;396.5;5.0;4.7;1.3
20080801010100;394.1;4.8;4.7;1.1
20080801010200;392.2;4.9;4.8;1.1
20080801010300;391.5;4.7;4.8;0.9
20080801010400;392.7;4.8;4.7;1.0
20080801010500;393.8;4.9;4.9;0.8
20080801010600;392.5;4.6;5.0;1.0
20080801010700;388.0;4.8;4.9;1.1
20080801010800;389.5;4.4;5.0;1.1
20080801010900;389.9;4.4;5.0;0.9
20080801011000;388.7;4.6;5.0;1.1
20080801011100;390.3;4.3;4.9;1.2
20080801011200;389.0;4.6;5.0;1.1
20080801011300;389.8;4.5;4.9;1.0
20080801011400;391.0;5.0;4.9;1.0
20080801011500;390.3;4.4;5.0;1.1
20080801011600;390.2;4.6;5.0;0.9
20080801011700;390.1;4.4;5.0;0.7
