Date;Speed;Density;Bt;Bz
20080501000000;509.2;0.9;5.9;-2.2
20080501000100;509.3;0.8;5.9;-2.4
20080501000200;507.6;0.9;5.0;3.7
20080501000300;508.4;1.1;5.2;4.5
20080501000400;505.1;1.1;5.2;4.5
20080501000500;506.2;1.2;5.3;4.4
20080501000600;508.4;1.1;5.3;4.4
20080501000700;506.3;1.1;5.3;4.5
20080501000800;508.1;1.0;5.2;4.2
20080501000900;512.8;1.1;5.2;4.0
20080501001000;519.7;1.0;5.2;4.1
20080501001100;;;4.8;4.2
20080501001200;;;4.7;3.7
20080501001300;506.4;1.1;5.3;4.4
20080501001400;509.1;1.1;5.1;3.5
20080501001500;506.4;1.1;5.1;3.2
20080501001600;506.4;1.1;5.6;4.0
20080501001700;508.6;1.0;5.5;4.0
20080501001800;508.1;1.1;5.5;4.3
20080501001900;506.8;1.0;5.4;4.7
20080501002000;515.1;1.2;5.6;5.0
20080501002100;517.5;1.2;5.6;5.1
20080501002200;518.9;1.1;5.5;4.9
20080501002300;518.7;1.1;5.6;4.9
20080501002400;518.9;1.2;5.6;5.0
20080501002500;519.6;1.2;5.7;5.4
20080501002600;521.1;1.1;5.6;5.4
20080501002700;516.7;1.0;5.4;5.1
20080501002800;525.4;1.1;5.4;5.1
20080501002900;517.0;1.1;5.5;4.9
20080501003000;506.8;1.2;5.8;4.4
20080501003100;505.7;1.1;5.9;4.1
20080501003200;505.7;1.1;5.9;4.3
20080501003300;507.4;1.2;5.7;4.6
20080501003400;519.3;1.0;5.7;4.9
20080501003500;513.5;1.1;5.8;4.9
20080501003600;514.4;1.3;5.8;4.9
20080501003700;515.3;1.1;5.8;4.7
20080501003800;512.7;1.1;5.7;4.4
20080501003900;509.0;1.1;5.8;4.7
20080501004000;;;5.5;4.7
20080501004100;517.4;1.1;5.5;4.8
20080501004200;507.1;1.1;5.7;4.5
20080501004300;523.7;1.2;5.5;4.2
20080501004400;517.2;1.3;5.5;4.1
20080501004500;;;5.4;3.9
20080501004600;513.7;1.3;5.4;3.6
20080501004700;507.7;1.2;5.5;3.3
20080501004800;507.7;1.2;5.5;3.3
20080501004900;503.8;1.3;5.5;3.1
20080501005000;501.6;1.3;5.5;2.9
20080501005100;506.1;1.3;5.4;1.3
20080501005200;510.6;1.3;5.2;1.4
20080501005300;507.0;1.2;5.3;3.0
20080501005400;510.2;1.6;5.3;3.0
20080501005500;511.4;1.6;5.3;1.8
20080501005600;509.7;1.6;5.2;2.4
20080501005700;509.8;1.4;5.3;1.9
20080501005800;507.7;1.3;5.3;1.6
20080501005900;503.7;1.3;5.3;1.7
20080501010000;507.6;1.3;5.2;1.4
20080501010100;511.7;1.4;5.2;0.8
20080501010200;513.9;1.4;5.3;2.5
20080501010300;506.6;2.0;5.3;3.6
20080501010400;506.6;2.0;5.6;3.7
20080501010500;500.7;2.3;5.8;4.3
20080501010600;509.4;1.1;5.9;4.2
20080501010700;505.5;1.5;5.7;4.3
20080501010800;504.4;2.9;4.8;3.3
20080501010900;494.6;1.5;6.0;0.6
20080501011000;494.4;1.3;6.1;0.9
20080501011100;498.8;1.3;6.4;1.4
20080501011200;494.1;1.3;6.4;1.7
20080501011300;493.4;1.5;6.4;2.0
20080501011400;492.6;1.7;6.2;2.3
20080501011500;491.7;1.5;6.4;2.4
20080501011600;493.5;1.7;6.5;2.7
20080501011700;492.5;1.7;6.4;2.9
20080501011800;;;6.2;3.0
20080501011900;489.6;1.8;6.4;2.9
20080501012000;489.6;1.8;6.3;3.1
20080501012100;490.0;2.3;6.1;4.0
20080501012200;487.7;2.7;5.9;4.2
20080501012300;491.6;2.8;6.1;2.3
20080501012400;496.8;1.5;6.1;2.7
20080501012500;497.5;1.7;6.2;2.7
20080501012600;495.2;1.4;6.1;3.1
20080501012700;493.3;1.5;6.3;3.4
20080501012800;490.5;1.7;6.4;3.0
20080501012900;494.0;1.6;6.2;2.7
20080501013000;494.3;1.4;6.2;2.3
20080501013100;490.7;1.6;6.2;2.0
20080501013200;495.8;1.4;6.3;1.7
20080501013300;487.5;2.6;6.3;4.1
20080501013400;483.6;2.7;6.4;4.3
20080501013500;484.0;2.8;6.4;4.6
20080501013600;484.0;2.8;6.3;4.8
20080501013700;486.8;2.9;6.2;4.6
20080501013800;488.5;2.7;6.1;4.5
20080501013900;486.8;2.8;6.0;3.0
20080501014000;490.8;1.7;6.2;2.2
20080501014100;490.2;1.5;6.3;1.8
20080501014200;490.0;2.3;6.3;1.2
20080501014300;494.5;1.4;5.6;4.0
20080501014400;489.5;1.2;6.4;5.8
20080501014500;489.8;1.4;6.2;5.5
20080501014600;490.3;1.8;6.3;5.8
20080501014700;491.8;1.2;6.2;5.9
20080501014800;493.9;2.1;6.3;6.2
20080501014900;493.4;1.5;6.1;5.3
20080501015000;489.7;1.6;6.1;5.1
20080501015100;;;6.1;4.7
20080501015200;;;6.0;4.0
20080501015300;488.3;1.5;6.0;4.5
20080501015400;485.6;1.5;5.9;5.1
20080501015500;488.8;1.8;5.9;4.2
20080501015600;488.1;1.5;5.9;3.9
20080501015700;489.6;1.6;5.9;3.7
20080501015800;489.8;1.5;5.9;3.2
20080501015900;489.7;1.5;5.9;2.8
20080501020000;491.0;1.5;5.9;2.3
20080501020100;488.0;1.4;6.1;2.2
20080501020200;485.6;1.5;6.0;1.9
20080501020300;485.1;1.5;5.9;2.0
20080501020400;485.5;1.5;6.1;2.5
20080501020500;485.5;1.4;6.2;2.8
20080501020600;485.6;1.5;6.3;2.5
20080501020700;482.7;1.4;6.2;2.5
20080501020800;482.7;1.4;6.4;3.2
20080501020900;482.0;1.3;6.2;4.2
20080501021000;481.1;1.5;6.0;1.5
20080501021100;493.1;1.3;6.1;-0.4
20080501021200;490.8;1.4;6.1;-0.8
20080501021300;495.5;1.4;6.1;-0.7
20080501021400;491.8;1.2;6.1;-0.1
20080501021500;489.9;1.4;6.2;-0.2
20080501021600;491.7;1.4;6.2;-0.2
20080501021700;488.6;1.4;6.0;-0.3
20080501021800;490.1;1.4;6.3;-0.4
20080501021900;483.7;1.2;6.3;-0.4
20080501022000;484.8;1.4;6.3;-0.0
20080501022100;487.1;1.4;6.2;0.4
20080501022200;483.8;1.4;6.2;1.3
20080501022300;486.6;1.4;6.2;0.1
20080501022400;486.6;1.4;6.1;-0.2
20080501022500;;;6.2;-0.4
20080501022600;485.7;1.3;6.6;-0.8
20080501022700;483.8;1.2;6.6;-1.2
20080501022800;486.8;1.2;6.5;-1.6
20080501022900;487.4;1.2;6.4;-1.4
20080501023000;489.8;1.3;6.2;-0.6
20080501023100;489.5;1.3;5.4;-0.6
20080501023200;495.2;1.6;5.1;0.1
20080501023300;496.8;1.7;4.0;-0.2
20080501023400;503.8;1.9;3.1;1.6
20080501023500;506.5;2.1;2.8;1.8
20080501023600;511.1;1.8;3.5;2.1
20080501023700;498.7;2.7;4.5;1.6
20080501023800;500.4;1.6;4.5;-0.1
20080501023900;516.4;1.7;1.2;0.9
20080501024000;516.4;1.7;1.1;0.9
20080501024100;517.1;1.7;1.4;1.2
20080501024200;518.4;1.8;2.4;2.1
20080501024300;513.0;1.5;2.4;2.0
20080501024400;515.3;1.5;2.3;1.9
20080501024500;510.0;1.6;2.5;2.0
20080501024600;510.3;1.5;2.8;2.4
20080501024700;508.2;1.5;3.1;2.7
20080501024800;509.2;1.7;3.3;3.0
20080501024900;509.5;1.5;4.0;3.8
20080501025000;513.5;1.4;4.2;4.0
20080501025100;510.7;1.4;3.7;3.5
20080501025200;511.3;1.5;3.8;3.6
20080501025300;509.0;1.4;4.1;3.9
20080501025400;507.3;1.8;4.7;4.5
20080501025500;508.3;1.9;5.3;5.0
20080501025600;508.3;1.9;5.5;5.1
20080501025700;508.0;1.7;5.3;4.9
20080501025800;;;5.3;4.9
20080501025900;501.9;2.4;5.4;4.9
20080501030000;502.3;2.4;5.5;5.0
20080501030100;504.9;2.7;5.2;4.8
20080501030200;501.0;1.7;4.9;4.2
20080501030300;506.9;1.3;4.6;4.0
20080501030400;502.0;1.4;4.3;3.5
20080501030500;503.9;1.4;4.6;3.8
20080501030600;506.2;1.6;4.1;3.8
20080501030700;503.5;1.6;4.9;4.7
20080501030800;504.1;1.5;4.8;4.6
20080501030900;502.5;1.8;4.9;4.8
20080501031000;505.8;2.5;4.9;4.8
20080501031100;503.8;1.8;4.8;4.8
20080501031200;503.8;1.8;5.0;4.9
20080501031300;501.3;2.6;5.0;4.9
20080501031400;503.6;2.7;4.9;4.9
20080501031500;500.8;2.5;5.1;4.9
20080501031600;499.5;2.5;5.1;5.0
20080501031700;499.4;2.5;5.0;4.9
20080501031800;496.5;1.7;5.0;4.8
20080501031900;497.7;2.6;5.0;4.7
20080501032000;497.9;2.3;5.1;4.9
20080501032100;505.0;2.6;4.9;4.5
20080501032200;501.1;2.5;5.0;4.7
20080501032300;504.5;2.0;5.0;4.8
20080501032400;504.4;1.6;5.1;4.8
20080501032500;504.0;2.6;5.2;5.0
20080501032600;501.9;2.2;5.4;5.0
20080501032700;498.0;2.5;5.2;4.9
20080501032800;498.0;2.5;5.2;4.7
20080501032900;505.0;2.6;5.1;4.7
20080501033000;502.7;2.7;5.0;4.6
20080501033100;;;5.5;4.3
20080501033200;496.9;2.9;5.6;4.5
20080501033300;498.2;2.9;5.6;4.3
20080501033400;494.8;3.0;5.6;4.6
20080501033500;496.9;3.0;5.7;4.8
20080501033600;500.5;3.3;5.8;4.7
20080501033700;493.4;1.9;5.7;3.4
20080501033800;499.3;1.6;5.9;3.7
20080501033900;497.5;1.7;6.0;3.9
20080501034000;503.8;1.4;6.3;4.4
20080501034100;503.1;2.7;6.0;5.3
20080501034200;510.7;2.7;6.3;5.9
20080501034300;506.1;2.9;6.4;5.6
20080501034400;506.1;2.9;6.4;5.6
20080501034500;503.6;2.6;6.1;5.7
20080501034600;515.3;2.8;6.2;5.4
20080501034700;503.1;3.1;6.5;5.2
20080501034800;498.6;2.7;6.5;5.2
20080501034900;499.1;2.7;6.5;5.0
20080501035000;502.6;2.8;6.4;5.1
20080501035100;499.9;2.8;6.4;4.7
20080501035200;502.5;3.1;6.2;4.4
20080501035300;501.9;2.6;6.1;4.3
20080501035400;504.3;3.1;6.0;4.2
20080501035500;496.9;2.8;6.3;3.8
20080501035600;501.8;3.0;6.2;4.0
20080501035700;499.1;2.9;6.0;4.3
20080501035800;505.9;2.9;5.6;4.1
20080501035900;501.0;3.1;5.4;3.9
20080501040000;501.0;3.1;5.4;3.8
20080501040100;501.5;3.0;5.5;3.8
20080501040200;501.4;2.9;5.5;3.7
20080501040300;501.0;3.0;5.6;3.3
20080501040400;;;5.5;2.7
20080501040500;497.8;3.6;5.4;2.9
20080501040600;496.9;3.0;5.4;2.9
20080501040700;496.1;3.4;5.6;2.9
20080501040800;499.5;3.0;5.6;3.2
20080501040900;501.4;2.6;5.5;3.4
