Date;Speed;Density;Bt;Bz
20081201000000;;;-999.9;-999.9
20081201000100;;;-999.9;-999.9
20081201000200;;;-999.9;-999.9
20081201000300;;;-999.9;-999.9
20081201000400;;;-999.9;-999.9
20081201000500;;;-999.9;-999.9
20081201000600;;;-999.9;-999.9
20081201000700;;;-999.9;-999.9
20081201000800;;;-999.9;-999.9
20081201000900;;;-999.9;-999.9
20081201001000;;;-999.9;-999.9
20081201001100;;;-999.9;-999.9
20081201001200;;;-999.9;-999.9
20081201001300;;;-999.9;-999.9
20081201001400;;;-999.9;-999.9
20081201001500;;;-999.9;-999.9
20081201001600;;;-999.9;-999.9
20081201001700;;;-999.9;-999.9
20081201001800;;;-999.9;-999.9
20081201001900;;;-999.9;-999.9
20081201002000;;;-999.9;-999.9
20081201002100;;;-999.9;-999.9
20081201002200;;;-999.9;-999.9
20081201002300;;;-999.9;-999.9
20081201002400;;;-999.9;-999.9
20081201002500;;;-999.9;-999.9
20081201002600;;;-999.9;-999.9
20081201002700;;;-999.9;-999.9
20081201002800;;;-999.9;-999.9
20081201002900;;;-999.9;-999.9
20081201003000;;;-999.9;-999.9
20081201003100;;;-999.9;-999.9
20081201003200;;;-999.9;-999.9
20081201003300;;;-999.9;-999.9
20081201003400;;;-999.9;-999.9
20081201003500;;;-999.9;-999.9
20081201003600;;;-999.9;-999.9
20081201003700;;;-999.9;-999.9
20081201003800;;;-999.9;-999.9
20081201003900;;;-999.9;-999.9
20081201004000;;;-999.9;-999.9
20081201004100;;;-999.9;-999.9
20081201004200;;;-999.9;-999.9
20081201004300;;;-999.9;-999.9
20081201004400;;;-999.9;-999.9
20081201004500;;;-999.9;-999.9
20081201004600;;;-999.9;-999.9
20081201004700;;;-999.9;-999.9
20081201004800;;;-999.9;-999.9
20081201004900;;;-999.9;-999.9
20081201005000;;;-999.9;-999.9
20081201005100;;;-999.9;-999.9
20081201005200;;;-999.9;-999.9
20081201005300;;;-999.9;-999.9
20081201005400;;;-999.9;-999.9
20081201005500;;;-999.9;-999.9
20081201005600;;;-999.9;-999.9
20081201005700;;;-999.9;-999.9
20081201005800;;;-999.9;-999.9
20081201005900;;;-999.9;-999.9
20081201010000;;;-999.9;-999.9
20081201010100;;;-999.9;-999.9
20081201010200;359.2;0.4;2.0;1.0
20081201010300;320.8;0.4;1.9;1.0
20081201010400;;;3.1;0.8
20081201010500;374.4;0.5;3.1;0.7
