Date;Speed;Density;Bt;Bz
20110101000000;342.7;3.5;4.6;-2.9
20110101000100;339.8;3.6;4.7;-3.0
20110101000200;339.8;3.6;4.7;-3.5
20110101000300;344.1;3.8;4.7;-3.2
20110101000400;342.2;3.2;4.8;-3.1
20110101000500;341.1;3.4;4.8;-3.1
20110101000600;346.3;2.3;4.7;-2.8
20110101000700;344.1;2.8;4.6;-1.7
20110101000800;346.7;1.4;4.9;-2.1
20110101000900;340.8;1.6;4.9;-2.1
20110101001000;339.1;1.6;4.5;-1.0
20110101001100;345.8;1.8;4.6;0.4
20110101001200;349.2;1.1;4.6;0.8
20110101001300;346.5;1.3;4.5;1.4
20110101001400;345.3;1.8;4.3;2.6
20110101001500;;;4.3;2.5
20110101001600;347.4;1.9;4.4;2.7
20110101001700;344.3;1.9;4.4;2.8
20110101001800;344.3;1.9;4.3;1.4
20110101001900;347.9;1.9;4.3;1.8
20110101002000;346.6;1.7;4.4;2.0
20110101002100;345.2;2.0;4.4;2.3
20110101002200;348.7;1.6;4.4;2.2
20110101002300;346.4;1.7;4.4;3.2
20110101002400;348.8;2.4;4.4;3.4
20110101002500;349.5;2.2;4.4;3.1
20110101002600;348.9;2.4;4.4;3.2
20110101002700;355.0;2.2;4.3;4.0
20110101002800;353.5;3.4;4.3;3.6
20110101002900;347.1;1.9;4.3;3.1
20110101003000;346.4;2.5;4.4;3.1
20110101003100;346.3;1.8;4.4;3.0
20110101003200;344.4;1.9;4.4;2.7
20110101003300;343.4;1.8;4.4;2.7
20110101003400;343.4;1.8;4.4;2.7
20110101003500;345.1;2.0;4.4;2.5
20110101003600;335.6;1.6;4.5;2.7
20110101003700;342.1;1.3;4.4;2.7
20110101003800;342.8;1.8;4.4;3.0
20110101003900;347.4;2.2;4.3;2.8
20110101004000;350.8;2.7;4.2;2.8
20110101004100;343.0;1.9;4.2;3.3
20110101004200;345.9;2.6;4.2;3.5
20110101004300;348.0;3.0;4.3;3.5
20110101004400;348.0;2.5;4.1;3.7
20110101004500;354.0;4.4;4.0;3.7
20110101004600;342.0;1.3;4.4;0.9
20110101004700;345.5;1.1;4.6;0.4
20110101004800;;;4.7;-0.5
20110101004900;346.5;1.8;4.7;-0.4
20110101005000;346.5;1.8;4.7;-0.3
20110101005100;346.8;1.7;5.0;-1.1
20110101005200;346.2;1.6;5.1;-1.2
20110101005300;348.9;1.3;5.0;-1.5
20110101005400;350.2;1.4;5.0;-1.9
20110101005500;351.3;1.9;4.9;-2.2
20110101005600;347.8;1.8;4.9;-2.0
20110101005700;346.7;1.9;4.9;-1.9
20110101005800;353.2;1.2;4.9;-1.3
20110101005900;352.9;1.4;4.8;-1.3
20110101010000;348.5;1.2;4.8;-0.2
20110101010100;347.1;1.6;4.7;-0.1
20110101010200;334.2;1.3;4.7;0.4
20110101010300;340.5;1.0;4.7;1.3
20110101010400;340.0;1.1;4.7;2.2
20110101010500;340.3;1.1;4.7;1.9
20110101010600;340.3;1.1;4.7;1.6
20110101010700;337.0;1.2;4.7;0.9
20110101010800;336.9;1.2;4.8;0.6
20110101010900;335.7;1.2;4.8;1.1
20110101011000;341.9;1.0;4.8;1.1
20110101011100;341.8;1.0;4.6;0.6
20110101011200;344.0;1.4;4.6;1.5
20110101011300;344.6;1.4;4.5;1.6
20110101011400;345.1;1.6;4.6;1.9
20110101011500;341.8;1.1;4.7;1.7
20110101011600;341.4;1.9;4.6;1.4
20110101011700;344.2;1.6;4.5;2.1
20110101011800;346.3;1.5;4.5;1.8
20110101011900;344.3;1.5;4.5;1.8
